Date,low
2000-01-03,18.835272346178265
2000-01-04,19.10434476621858
2000-01-05,19.588676935764607
2000-01-06,19.58869543308165
2000-01-07,19.588690076555526
2000-01-10,20.611174809424234
2000-01-11,22.010373656187035
2000-01-12,22.064180483763245
2000-01-13,23.140479613994728
2000-01-14,25.104727371711032
2000-01-18,26.369376118977865
2000-01-19,26.100310261541676
2000-01-20,26.6922737336063
2000-01-21,20.180647746905375
2000-01-24,18.889092636108398
2000-01-25,19.37342815839128
2000-01-26,17.812790874892535
2000-01-27,17.92041363502616
2000-01-28,16.817209917470947
2000-01-31,15.310388972616602
2000-02-01,15.552550404866537
2000-02-02,16.036890491161472
2000-02-03,16.521221413597324
2000-02-04,17.32845647284325
2000-02-07,17.43608569390352
2000-02-08,18.21639635681793
2000-02-09,19.803942131273672
2000-02-10,20.772624411003168
2000-02-11,21.418399810791016
2000-02-14,21.31076816549325
2000-02-15,20.61116611834654
2000-02-16,20.019204383200787
2000-02-17,20.01920525117239
2000-02-18,19.3734221451912
2000-02-22,18.189487625491058
2000-02-23,18.08185268433626
2000-02-24,19.373422516435777
2000-02-25,20.12682818362587
2000-02-28,19.050528819334573
2000-02-29,18.727642128183522
2000-03-01,22.279434861322358
2000-03-02,24.485853624135647
2000-03-03,24.754937905531662
2000-03-06,26.47701185545907
2000-03-07,24.97019140271173
2000-03-08,24.86255752691165
2000-03-09,25.0778241717381
2000-03-10,25.61598014831543
2000-03-13,23.463365654285802
2000-03-14,21.310763626098634
2000-03-15,18.83527661046238
2000-03-16,19.750130454750604
2000-03-17,20.718802383118437
2000-03-20,21.472213745117188
2000-03-21,20.77262189436932
2000-03-22,20.2882791519165
2000-03-23,20.664983913983185
2000-03-24,12.485099389235515
2000-03-27,11.301164199418551
2000-03-28,11.193538089450316
2000-03-29,10.224864396406579
2000-03-30,9.471449799590058
2000-03-31,9.821248388290405
2000-04-03,9.417636306197554
2000-04-04,7.856995504955912
2000-04-05,8.664223690651863
2000-04-06,8.287519708464417
2000-04-07,8.448966493468353
2000-04-10,9.471453483390277
2000-04-11,8.126077818101452
2000-04-12,7.69555123978191
2000-04-13,7.480292547640003
2000-04-14,6.457806978977568
2000-04-17,6.350179034040908
2000-04-18,8.018447658290034
2000-04-19,8.987116813659668
2000-04-20,9.094748117770367
2000-04-24,8.045353208269391
2000-04-25,8.798765941956123
2000-04-26,8.933298573691463
2000-04-27,8.718039946122603
2000-04-28,9.121651937673379
2000-05-01,9.90197245279948
2000-05-02,10.816827098528544
2000-05-03,11.032090262080846
2000-05-04,11.946945265227674
2000-05-05,11.839313163413657
2000-05-08,10.709199153871607
2000-05-09,9.579081207590818
2000-05-10,9.363824844360352
2000-05-11,9.256191575884495
2000-05-12,9.794344709219176
2000-05-15,9.25619457035712
2000-05-16,10.171049361045544
2000-05-17,10.709202367867997
2000-05-18,10.171044189051578
2000-05-19,9.95578520076791
2000-05-22,8.879485815129382
2000-05-23,9.148563195390311
2000-05-24,8.509509969806405
2000-05-25,8.583505058288575
2000-05-26,8.556597518920897
2000-05-30,8.66422386889188
2000-05-31,9.632894321154522
2000-06-01,9.901973086996863
2000-06-02,11.139718543651492
2000-06-05,10.763015566278973
2000-06-06,10.763011932373047
2000-06-07,10.816831009239671
2000-06-08,11.139717385575578
2000-06-09,12.081485718111448
2000-06-12,12.108386665713946
2000-06-13,11.381886338078697
2000-06-14,10.224864410631584
2000-06-15,10.49393663406372
2000-06-16,10.413217355782084
2000-06-19,10.440122428307166
2000-06-20,10.493936757094987
2000-06-21,10.547752434352658
2000-06-22,11.75859453426144
2000-06-23,11.946945395245647
2000-06-26,11.570240405762002
2000-06-27,10.224866095161936
2000-06-28,9.74052962839929
2000-06-29,9.68670992507148
2000-06-30,10.117231758583129
2000-07-03,9.901969017920557
2000-07-05,9.632894515991211
2000-07-06,9.310008253559761
2000-07-07,9.686709594726562
2000-07-10,10.117235553202205
