Date,low
2024-08-13,10.0
2024-08-14,10.010000228881836
2024-08-15,9.989999771118164
2024-08-16,9.989999771118164
2024-08-19,9.989999771118164
2024-08-20,10.0
2024-08-21,10.015000343322754
2024-08-22,10.020000457763672
2024-08-23,10.020000457763672
2024-08-26,10.0
2024-08-27,10.005000114440918
2024-08-28,10.010000228881836
2024-08-29,10.010000228881836
2024-08-30,10.010000228881836
2024-09-03,10.0
2024-09-04,10.020000457763672
2024-09-05,10.0
2024-09-06,9.989999771118164
2024-09-09,10.010000228881836
2024-09-10,10.0
2024-09-11,10.0
2024-09-12,10.0
2024-09-13,10.010000228881836
2024-09-16,10.0
2024-09-17,10.010000228881836
2024-09-18,10.0
2024-09-19,10.0
2024-09-20,10.010000228881836
2024-09-23,10.020000457763672
2024-09-24,10.050000190734863
2024-09-25,10.010000228881836
2024-09-26,10.029999732971191
2024-09-27,10.029999732971191
2024-09-30,10.029999732971191
2024-10-01,10.029999732971191
2024-10-02,10.029999732971191
2024-10-03,10.029999732971191
2024-10-04,10.020000457763672
2024-10-07,10.050000190734863
2024-10-08,10.050000190734863
2024-10-09,10.029999732971191
2024-10-10,10.029999732971191
2024-10-11,10.029999732971191
2024-10-14,10.031999588012695
2024-10-15,10.039999961853027
2024-10-16,10.039999961853027
2024-10-17,10.029999732971191
2024-10-18,10.039999961853027
2024-10-21,10.050000190734863
2024-10-22,10.0600004196167
2024-10-23,10.050000190734863
2024-10-24,10.050000190734863
2024-10-25,10.050000190734863
2024-10-28,10.0600004196167
2024-10-29,10.0600004196167
2024-10-30,10.0600004196167
2024-10-31,10.069999694824219
2024-11-01,10.0600004196167
2024-11-04,10.0600004196167
2024-11-05,10.069999694824219
2024-11-06,10.069999694824219
2024-11-07,10.079000473022461
2024-11-08,10.079999923706055
2024-11-11,10.119999885559082
2024-11-12,10.125
2024-11-13,10.149999618530273
2024-11-14,10.170999526977539
2024-11-15,10.239999771118164
2024-11-18,10.270000457763672
2024-11-19,10.229999542236328
2024-11-20,10.239999771118164
2024-11-21,10.25
2024-11-22,10.25
2024-11-25,10.199999809265137
2024-11-26,10.25
2024-11-27,10.210000038146973
2024-11-29,10.199999809265137
2024-12-02,10.199999809265137
2024-12-03,10.25
2024-12-04,10.222000122070312
2024-12-05,10.222999572753906
2024-12-06,10.265999794006348
2024-12-09,10.25
2024-12-10,10.25
2024-12-11,10.25
2024-12-12,10.329999923706055
2024-12-13,10.359999656677246
2024-12-16,10.260000228881836
2024-12-17,10.402000427246094
2024-12-18,10.5
2024-12-19,10.49899959564209
2024-12-20,10.510000228881836
2024-12-23,10.350000381469727
2024-12-24,10.350000381469727
2024-12-26,10.329999923706055
2024-12-27,10.319999694824219
2024-12-30,10.390000343322754
2024-12-31,10.390000343322754
2025-01-02,10.390000343322754
2025-01-03,10.350000381469727
2025-01-06,10.319999694824219
2025-01-07,10.319999694824219
2025-01-08,10.319999694824219
2025-01-10,10.350000381469727
2025-01-13,10.350000381469727
2025-01-14,10.350000381469727
2025-01-15,10.350000381469727
2025-01-16,10.350000381469727
2025-01-17,10.399999618530273
2025-01-21,10.399999618530273
2025-01-22,10.399999618530273
2025-01-23,10.399999618530273
2025-01-24,10.399999618530273
2025-01-27,10.399999618530273
2025-01-28,10.350000381469727
2025-01-29,10.350000381469727
2025-01-30,10.350000381469727
2025-01-31,10.329999923706055
2025-02-03,10.260000228881836
2025-02-04,10.260000228881836
2025-02-05,10.350000381469727
2025-02-06,10.359999656677246
2025-02-07,10.449999809265137
2025-02-10,10.399999618530273
2025-02-11,10.300000190734863
2025-02-12,10.399999618530273
2025-02-13,10.449999809265137
2025-02-14,10.449999809265137
2025-02-18,10.40999984741211
2025-02-19,10.399999618530273
2025-02-20,10.390000343322754
2025-02-21,10.380000114440918
2025-02-24,10.399999618530273
2025-02-25,10.3100004196167
2025-02-26,10.3100004196167
2025-02-27,10.350000381469727
2025-02-28,10.279999732971191
2025-03-03,10.3100004196167
2025-03-04,10.281999588012695
2025-03-05,10.279999732971191
2025-03-06,10.345000267028809
2025-03-07,10.3100004196167
2025-03-10,10.3100004196167
2025-03-11,10.350000381469727
2025-03-12,10.34000015258789
2025-03-13,10.350000381469727
2025-03-14,10.350000381469727
2025-03-17,10.350000381469727
2025-03-18,10.350000381469727
2025-03-19,10.33899974822998
2025-03-20,10.38599967956543
2025-03-21,10.479999542236328
2025-03-24,10.5
2025-03-25,10.529999732971191
2025-03-26,10.600000381469727
2025-03-27,10.680000305175781
2025-03-28,10.680000305175781
2025-03-31,10.644000053405762
2025-04-01,10.449999809265137
2025-04-02,10.699999809265137
2025-04-03,10.600000381469727
2025-04-04,10.670000076293945
2025-04-07,10.670000076293945
2025-04-08,10.710000038146973
2025-04-09,10.569999694824219
2025-04-10,10.800000190734863
2025-04-11,10.699999809265137
2025-04-14,10.449999809265137
2025-04-15,10.5
2025-04-16,10.569999694824219
2025-04-17,10.600000381469727
2025-04-21,10.619999885559082
2025-04-22,10.619999885559082
2025-04-23,12.520000457763672
2025-04-24,19.200000762939453
2025-04-25,28.190000534057617
2025-04-28,28.809999465942383
2025-04-29,30.280000686645508
2025-04-30,30.5
2025-05-01,46.18000030517578
2025-05-02,42.619998931884766
2025-05-05,30.18000030517578
2025-05-06,27.530000686645508
2025-05-07,31.0
2025-05-08,32.310001373291016
2025-05-09,30.201000213623047
2025-05-12,27.799999237060547
2025-05-13,28.5
2025-05-14,29.100000381469727
2025-05-15,29.75
2025-05-16,31.059999465942383
2025-05-19,31.59000015258789
2025-05-20,36.5
2025-05-21,42.15999984741211
2025-05-22,45.5
2025-05-23,45.59000015258789
2025-05-27,38.150001525878906
2025-05-28,39.58000183105469
2025-05-29,39.060001373291016
2025-05-30,39.349998474121094
2025-06-02,37.900001525878906
2025-06-03,43.56999969482422
2025-06-04,44.5
2025-06-05,37.0
2025-06-06,39.220001220703125
2025-06-09,34.880001068115234
2025-06-10,36.79999923706055
2025-06-11,36.654998779296875
2025-06-12,35.0
2025-06-13,34.0
2025-06-16,35.689998626708984
2025-06-17,34.000999450683594
2025-06-18,33.20000076293945
2025-06-20,32.119998931884766
2025-06-23,30.010000228881836
2025-06-24,30.0
2025-06-25,27.8799991607666
2025-06-26,27.200000762939453
2025-06-27,28.360000610351562
2025-06-30,26.799999237060547
2025-07-01,25.700000762939453
2025-07-02,26.799999237060547
2025-07-03,29.5
2025-07-07,27.290000915527344
2025-07-08,28.399999618530273
2025-07-09,29.270000457763672
2025-07-10,31.018999099731445
2025-07-11,35.099998474121094
2025-07-14,36.900001525878906
2025-07-15,33.400001525878906
2025-07-16,33.279998779296875
2025-07-17,31.5
2025-07-18,30.559999465942383
2025-07-21,28.3799991607666
2025-07-22,27.860000610351562
2025-07-23,27.59000015258789
2025-07-24,27.690000534057617
2025-07-25,28.020000457763672
2025-07-28,27.770000457763672
2025-07-29,25.565000534057617
2025-07-30,27.700000762939453
2025-07-31,28.100000381469727
2025-08-01,26.350000381469727
2025-08-04,26.799999237060547
2025-08-05,26.94700050354004
2025-08-06,26.68000030517578
2025-08-07,26.658000946044922
2025-08-08,26.5
2025-08-11,27.3700008392334
2025-08-12,28.25
2025-08-13,28.75
