No.,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue
1180,GLOO,"Gloo Holdings, Inc.",393.71M,4.940
1181,NPAC,New Providence Acquisition Corp. III,393.51M,10.25
1182,PNRG,PrimeEnergy Resources Corporation,393.09M,240.42
1183,ALT,"Altimmune, Inc.",392.81M,3.020
1184,KIDS,OrthoPediatrics Corp.,392.33M,15.52
1185,KREF,KKR Real Estate Finance Trust Inc.,392.08M,6.10
1186,GBLI,"Global Indemnity Group, LLC",391.63M,27.29
1187,AIOT,"PowerFleet, Inc.",390.37M,2.910
1188,CYRX,"Cryoport, Inc.",389.87M,7.82
1189,NRC,National Research Corporation,389.65M,17.13
1190,NMRA,"Neumora Therapeutics, Inc.",389.32M,2.330
1191,GPAT,GP-Act III Acquisition Corp.,388.84M,10.82
1192,PUBM,"PubMatic, Inc.",388.25M,8.19
1193,ALF,Centurion Acquisition Corp.,387.77M,10.79
1194,MBAV,M3-Brigade Acquisition V Corp.,387.77M,10.79
1195,SMC,Summit Midstream Corporation,387.26M,31.13
1196,IVVD,"Invivyd, Inc.",387.15M,1.370
1197,NC,"NACCO Industries, Inc.",386.52M,51.30
1198,OOMA,"Ooma, Inc.",386.40M,14.00
1199,ZKP,Lafayette Digital Acquisition Corp. I,385.46M,-
1200,SUPX,SuperX AI Technology Limited,385.31M,8.91
1201,MEVO,M Evo Global Acquisition Corp II,384.15M,10.03
1202,BBCQ,Bleichroeder Acquisition Corp. II,383.72M,10.01
1203,PERI,Perion Network Ltd.,383.23M,9.82
1204,CLFD,"Clearfield, Inc.",383.00M,27.66
1205,RDAG,Republic Digital Acquisition Company,382.88M,10.21
1206,TACO,Berto Acquisition Corp.,382.69M,10.20
1207,ISSC,"Innovative Aerosystems, Inc.",382.23M,21.50
1208,WENN,Wen Acquisition Corp,381.94M,10.18
1209,PRTH,"Priority Technology Holdings, Inc.",381.80M,4.640
1210,AVBC,"Avidia Bancorp, Inc.",381.05M,18.98
1211,OSPN,OneSpan Inc.,380.29M,10.15
1212,SIGA,"SIGA Technologies, Inc.",379.72M,5.30
1213,BWFG,"Bankwell Financial Group, Inc.",378.82M,47.49
1214,WEST,Westrock Coffee Company,378.80M,3.910
1215,ILPT,Industrial Logistics Properties Trust,378.59M,5.68
1216,PACB,"Pacific Biosciences of California, Inc.",378.47M,1.260
1217,GCBC,"Greene County Bancorp, Inc.",377.83M,22.19
1218,BSVN,Bank7 Corp.,376.97M,39.60
1219,CDRO,"Codere Online Luxembourg, S.A.",376.29M,8.26
1220,TITN,Titan Machinery Inc.,376.26M,16.10
1221,GIX,GigCapital9 Corp.,376.21M,10.04
1222,ROMA,Roma Green Finance Limited,375.26M,6.30
1223,CV,"CapsoVision, Inc.",374.28M,7.51
1224,RBBN,Ribbon Communications Inc.,374.04M,2.130
1225,GLAD,Gladstone Capital Corporation,373.92M,16.55
1226,PTLO,Portillo's Inc.,373.30M,5.18
1227,GBFH,GBank Financial Holdings Inc.,372.57M,25.90
1228,LCTX,"Lineage Cell Therapeutics, Inc.",371.14M,1.490
1229,SHAZ,SharonAI Holdings Inc.,370.79M,22.98
1230,BOC,Boston Omaha Corporation,370.52M,11.78
1231,PRTC,PureTech Health plc,369.51M,15.38
1232,NNDM,Nano Dimension Ltd.,369.03M,1.690
1233,PLYX,"Polaryx Therapeutics, Inc.",368.80M,7.79
1234,ISTR,Investar Holding Corporation,368.78M,26.82
1235,NOA,North American Construction Group Ltd.,368.62M,13.32
1236,HTT,High Templar Tech Limited,367.74M,2.180
1237,XFOR,"X4 Pharmaceuticals, Inc.",367.32M,4.040
1238,ELVA,Electrovaya Inc.,365.87M,7.40
1239,NEXN,Nexxen International Ltd.,365.85M,6.50
1240,LTBR,Lightbridge Corporation,365.43M,10.70
1241,AII,"American Integrity Insurance Group, Inc.",364.95M,18.64
1242,GNE,Genie Energy Ltd.,364.84M,13.77
1243,CLDT,Chatham Lodging Trust,364.80M,7.72
1244,CMDB,Costamare Bulkers Holdings Limited,364.58M,15.04
1245,HACQ,HCM IV Acquisition Corp.,363.99M,10.04
1246,GIW,GigCapital8 Corp.,363.63M,-
1247,BRBS,"Blue Ridge Bankshares, Inc.",363.54M,3.980
1248,MZYX,MOZAYYX Acquisition Corp.,363.39M,9.95
1249,MNPR,Monopar Therapeutics Inc.,363.38M,54.30
1250,IPSC,"Century Therapeutics, Inc.",363.04M,2.020
1251,ZUMZ,Zumiez Inc.,362.13M,21.34
1252,SES,SES AI Corporation,361.97M,0.987
1253,OIM,Oneim Acquisition Corp.,361.74M,10.11
1254,FCRS,FutureCrest Acquisition Corp.,361.53M,10.06
1255,CAEP,"Cantor Equity Partners III, Inc.",360.97M,10.29
1256,KNOP,KNOT Offshore Partners LP,360.56M,10.32
1257,KELYB,"Kelly Services, Inc.",360.39M,12.70
1258,SRTA,"Strata Critical Medical, Inc.",360.14M,4.140
1259,MEC,"Mayville Engineering Company, Inc.",359.64M,17.70
1260,XOMA,XOMA Royalty Corporation,359.19M,30.17
1261,ALOV,"Aldabra 4 Liquidity Opportunity Vehicle, Inc.",359.19M,9.95
1262,AKBA,"Akebia Therapeutics, Inc.",358.96M,1.340
1263,SDHI,Siddhi Acquisition Corp.,358.83M,-
1264,FBYD,"Falcon's Beyond Global, Inc.",358.70M,9.63
1265,FWDI,"Forward Industries, Inc.",358.33M,4.310
1266,VMD,"Viemed Healthcare, Inc.",357.27M,9.26
1267,CCII,Cohen Circle Acquisition Corp. II,356.99M,10.29
1268,TACH,Titan Acquisition Corp,356.73M,-
1269,RBB,RBB Bancorp,356.35M,20.88
1270,IBEX,IBEX Limited,353.91M,26.40
1271,CAL,"Caleres, Inc.",353.87M,10.44
1272,DMAC,DiaMedica Therapeutics Inc.,353.61M,6.79
1273,ENTA,"Enanta Pharmaceuticals, Inc.",353.46M,12.18
1274,CGCT,Cartesian Growth Corporation III,353.28M,10.24
1275,CTRN,"Citi Trends, Inc.",353.25M,42.33
1276,BNTC,Benitec Biopharma Inc.,352.82M,10.27
1277,CADL,"Candel Therapeutics, Inc.",352.32M,4.810
1278,FVRR,Fiverr International Ltd.,352.27M,9.76
1279,HLLY,Holley Inc.,351.94M,2.910
1280,CBK,"Commercial Bancgroup, Inc.",351.63M,25.67
1281,KCHV,Kochav Defense Acquisition Corp.,351.14M,-
1282,ACAA,Averin Capital Acquisition Corp.,350.80M,-
1283,ABAT,American Battery Technology Company,350.35M,2.660
1284,LAB,Standard BioTools Inc.,350.01M,0.897
1285,DVLT,Datavault AI Inc.,349.73M,0.569
1286,DNA,"Ginkgo Bioworks Holdings, Inc.",349.42M,5.93
1287,INR,"Infinity Natural Resources, Inc.",349.33M,19.23
1288,XNET,Xunlei Limited,349.08M,5.58
1289,APPS,"Digital Turbine, Inc.",348.91M,2.910
1290,ALTO,"Alto Ingredients, Inc.",348.59M,4.510
1291,LX,LexinFintech Holdings Ltd.,348.31M,2.070
1292,SOUL,Soulpower Acquisition Corporation,348.02M,10.25
1293,TLNC,Talon Capital Corp.,347.44M,10.23
1294,RPD,"Rapid7, Inc.",347.26M,5.27
1295,ONTF,"ON24, Inc.",347.22M,8.10
1296,WILC,G. Willi-Food International Ltd.,347.06M,25.00
1297,ANNA,"AleAnna, Inc.",346.02M,8.51
1298,FCEL,"FuelCell Energy, Inc.",345.95M,6.53
1299,FMAO,"Farmers & Merchants Bancorp, Inc.",345.63M,25.14
1300,BBCP,"Concrete Pumping Holdings, Inc.",345.49M,6.83
1301,ADUR,Aduro Clean Technologies Inc.,345.15M,9.93
1302,PRE,Prenetics Global Limited,344.98M,20.50
1303,OYSE,Oyster Enterprises II Acquisition Corp,344.91M,10.17
1304,BLZR,Trailblazer Acquisition Corp.,344.44M,10.02
1305,SBXE,SilverBox Corp V,344.17M,-
1306,HVT,"Haverty Furniture Companies, Inc.",343.87M,21.30
1307,SORN,Soren Acquisition Corp.,343.86M,9.90
1308,WEAV,"Weave Communications, Inc.",343.69M,4.370
1309,NUS,"Nu Skin Enterprises, Inc.",343.14M,7.13
1310,PKOH,Park-Ohio Holdings Corp.,342.99M,23.82
1311,AENT,Alliance Entertainment Holding Corporation,342.94M,6.73
1312,GASS,StealthGas Inc.,342.79M,9.27
1313,PSFE,Paysafe Limited,342.10M,6.62
1314,CERS,Cerus Corporation,342.07M,1.780
1315,NMG,Nouveau Monde Graphite Inc.,341.81M,2.130
1316,HCIC,Hennessy Capital Investment Corp. VIII,341.08M,-
1317,PBFS,"Pioneer Bancorp, Inc.",341.04M,13.60
1318,OEC,Orion S.A.,341.02M,6.06
1319,QUAD,"Quad/Graphics, Inc.",340.76M,6.52
1320,FVR,"FrontView REIT, Inc.",340.72M,15.27
1321,HCMA,HCM III Acquisition Corp.,340.37M,10.09
1322,DSAC,Daedalus Special Acquisition Corp.,340.36M,9.92
1323,FPH,"Five Point Holdings, LLC",340.35M,4.770
1324,PLAY,"Dave & Buster's Entertainment, Inc.",340.21M,9.81
1325,WNC,Wabash National Corporation,340.07M,8.41
1326,BTQ,BTQ Technologies Corp.,339.77M,2.150
1327,SNDL,SNDL Inc.,339.56M,1.310
1328,MCFT,"MasterCraft Boat Holdings, Inc.",339.38M,20.84
1329,AACI,Armada Acquisition Corp. III,339.28M,9.96
1330,SAR,Saratoga Investment Corp.,338.57M,20.92
1331,CION,CION Investment Corporation,338.33M,6.70
1332,ARCI,Archimedes Tech SPAC Partners III Co.,337.76M,10.03
1333,CGC,Canopy Growth Corporation,337.66M,0.893
1334,ECX,ECARX Holdings Inc.,337.62M,0.965
1335,TSSI,"TSS, Inc.",337.49M,11.70
1336,NAGE,"Niagen Bioscience, Inc.",336.34M,4.200
1337,ALTI,"AlTi Global, Inc.",336.08M,3.280
1338,BDCI,BTC Development Corp.,335.79M,9.98
1339,PLBC,Plumas Bancorp,335.69M,48.10
1340,CLYM,"Climb Bio, Inc.",335.33M,7.02
1341,USCB,"USCB Financial Holdings, Inc.",335.02M,18.35
1342,EU,enCore Energy Corp.,334.98M,1.790
1343,PKBK,"Parke Bancorp, Inc.",334.43M,28.24
1344,ISBA,Isabella Bank Corporation,334.32M,45.61
1345,WSBF,"Waterstone Financial, Inc.",332.68M,18.12
1346,SRZN,"Surrozen, Inc.",331.97M,28.90
1347,PALI,"Palisade Bio, Inc.",331.77M,2.000
1348,BLUW,Blue Water Acquisition Corp. III,331.48M,10.26
1349,BEAG,Bold Eagle Acquisition Corp.,331.34M,10.58
1350,KOPN,Kopin Corporation,331.26M,1.815
1351,ARTC,Art Technology Acquisition Corp.,330.92M,-
1352,REI,"Ring Energy, Inc.",330.84M,1.580
1353,SHMD,SCHMID Group N.V.,330.84M,5.95
1354,ARTNA,Artesian Resources Corporation,330.64M,32.06
1355,VOXR,Vox Royalty Corp.,330.22M,4.840
1356,SPT,"Sprout Social, Inc.",329.37M,5.53
1357,CUB,Lionheart Holdings,329.36M,10.74
1358,DIN,"Dine Brands Global, Inc.",328.51M,25.18
1359,SIMA,SIM Acquisition Corp. I,328.44M,10.71
1360,VALU,"Value Line, Inc.",328.08M,34.95
1361,CD,Chaince Digital Holdings Inc.,327.96M,4.130
1362,MLAC,Mountain Lake Acquisition Corp.,326.35M,10.53
1363,LXFR,Luxfer Holdings PLC,325.55M,12.22
1364,XRPN,Armada Acquisition Corp. II,325.06M,10.29
1365,NECB,"Northeast Community Bancorp, Inc.",324.41M,23.45
1366,HNST,"The Honest Company, Inc.",323.93M,2.880
1367,STRT,Strattec Security Corporation,323.89M,77.49
1368,FRST,Primis Financial Corp.,322.82M,13.07
1369,AUTL,Autolus Therapeutics plc,322.03M,1.210
1370,SOPH,SOPHiA GENETICS SA,321.89M,4.700
1371,FERA,Fifth Era Acquisition Corp I,321.73M,10.29
1372,ELLO,Ellomay Capital Ltd.,321.31M,25.00
1373,DRDB,Roman DBDR Acquisition Corp. II,321.18M,10.47
1374,PACH,Pioneer Acquisition I Corp,320.99M,-
1375,RLGT,"Radiant Logistics, Inc.",320.76M,6.85
1376,ADV,Advantage Solutions Inc.,320.68M,25.57
1377,IMRX,Immuneering Corporation,320.68M,4.960
1378,CEPV,"Cantor Equity Partners V, Inc.",320.44M,10.08
1379,MTRX,Matrix Service Company,320.38M,11.39
1380,OBA,Oxley Bridge Acquisition Limited,320.36M,-
1381,RTAC,Renatus Tactical Acquisition Corp I,320.34M,10.28
1382,HELE,Helen of Troy Limited,320.24M,13.88
1383,SZZL,Sizzle Acquisition Corp. II,320.17M,10.24
1384,GTE,Gran Tierra Energy Inc.,320.16M,9.07
1385,ONIT,Onity Group Inc.,319.90M,37.54
1386,FBRX,"Forte Biosciences, Inc.",319.44M,25.50
1387,MAGN,Magnera Corporation,319.15M,8.89
1388,EVOX,Evolution Global Acquisition Corp,318.72M,-
1389,CMTG,"Claros Mortgage Trust, Inc.",318.30M,2.270
1390,HQ,Horizon Quantum Holdings Ltd.,317.97M,9.97
1391,CRAQ,Cal Redwood Acquisition Corp.,317.96M,-
1392,MVBF,MVB Financial Corp.,317.52M,24.72
1393,SKYH,Sky Harbour Group Corporation,317.27M,9.30
1394,BCML,BayCom Corp,317.02M,29.06
1395,NGNE,Neurogene Inc.,316.94M,20.35
1396,HYLN,Hyliion Holdings Corp.,316.75M,1.800
1397,NVEC,NVE Corporation,316.64M,65.46
1398,AVTX,"Avalo Therapeutics, Inc.",316.53M,13.89
1399,KOYN,"CSLM Digital Asset Acquisition Corp III, Ltd",316.53M,10.03
1400,PLTS,Platinum Analytics Cayman Limited,316.03M,17.50
1401,FVAV,Fortress Value Acquisition Corp. V,315.44M,10.03
1402,ALDF,Aldel Financial II Inc.,315.13M,10.55
1403,TLS,Telos Corporation,314.68M,4.240
1404,NWFL,Norwood Financial Corp.,314.38M,28.87
1405,HCKT,"The Hackett Group, Inc.",314.21M,12.38
1406,UP,Wheels Up Experience Inc.,313.77M,0.433
1407,POLE,Andretti Acquisition Corp. II,313.69M,10.63
1408,PCB,PCB Bancorp,313.53M,22.04
1409,JACS,Jackson Acquisition Company II,313.36M,10.59
1410,RNGT,Range Capital Acquisition Corp II,312.95M,9.99
1411,FNLC,"The First Bancorp, Inc.",312.41M,27.72
1412,SAC,Safeguard Acquisition Corp.,312.41M,-
1413,PEPG,PepGen Inc.,312.40M,4.520
1414,USNA,"USANA Health Sciences, Inc.",312.29M,16.92
1415,DCTH,"Delcath Systems, Inc.",311.67M,8.97
1416,SVAC,Spring Valley Acquisition Corp. III,311.57M,10.16
1417,GETY,"Getty Images Holdings, Inc.",311.24M,0.745
1418,VACI,Viking Acquisition Corp. I,311.23M,-
1419,ALCO,"Alico, Inc.",310.94M,40.61
1420,TVA,Texas Ventures Acquisition III Corp,310.80M,10.36
1421,FUFU,BitFuFu Inc.,310.21M,1.890
1422,PAYS,"Paysign, Inc.",310.14M,5.62
1423,AEAQ,Activate Energy Acquisition Corp.,309.67M,9.89
1424,IRD,"Opus Genetics, Inc.",309.50M,4.350
1425,GLSI,"Greenwich LifeSciences, Inc.",309.37M,22.33
1426,PBYI,"Puma Biotechnology, Inc.",309.33M,6.08
1427,CAQ,Cambridge Acquisition Corp.,308.73M,9.92
1428,LEGO,Legato Merger Corp. IV,308.60M,9.98
1429,LEGO.WS,Legato Merger Corp. IV,308.60M,-
1430,VFF,"Village Farms International, Inc.",308.48M,2.680
1431,SAAQ,Space Asset Acquisition Corp.,308.04M,10.27
1432,ATII,Archimedes Tech SPAC Partners II Co.,308.03M,10.41
1433,PSBD,Palmer Square Capital BDC Inc.,307.94M,9.87
1434,GRAF,Graf Global Corp.,307.91M,10.71
1435,LPAA,Launch One Acquisition Corp.,307.91M,-
1436,CCRN,"Cross Country Healthcare, Inc.",307.67M,9.52
1437,LAES,SEALSQ Corp,306.82M,2.450
1438,LWAC,LightWave Acquisition Corp.,306.77M,10.20
1439,RAC,Rithm Acquisition Corp.,306.75M,10.43
1440,ARMP,"Armata Pharmaceuticals, Inc.",306.62M,8.37
1441,TSBK,"Timberland Bancorp, Inc.",306.54M,38.88
1442,AVBH,"Avidbank Holdings, Inc.",306.39M,27.90
1443,LNKB,"LINKBANCORP, Inc.",306.11M,8.17
1444,AGCC,Agencia Comercial Spirits Ltd,304.91M,15.34
1445,LPBB,Launch Two Acquisition Corp.,304.46M,10.59
1446,ALLT,Allot Ltd.,304.03M,6.25
1447,HPP,"Hudson Pacific Properties, Inc.",303.76M,5.60
1448,GCO,Genesco Inc.,303.70M,27.97
1449,VHCP,Vine Hill Capital Investment Corp. II,303.60M,9.90
1450,OVID,Ovid Therapeutics Inc.,303.31M,2.300
1451,ITHA,ITHAX Acquisition Corp III,303.29M,-
1452,WEYS,"Weyco Group, Inc.",302.53M,31.74
