No.,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue
1065,AFJK,"Aimei Health Technology Co., Ltd",53.10M,24.37
1066,TIL,"Instil Bio, Inc.",52.83M,7.79
1067,UCL,uCloudlink Group Inc.,52.81M,1.397
1068,ENTX,Entera Bio Ltd.,52.68M,1.130
1069,CVU,"CPI Aerostructures, Inc.",52.61M,3.990
1070,MREO,Mereo BioPharma Group plc,52.53M,0.329
1071,CEPO,"Cantor Equity Partners I, Inc.",52.45M,10.49
1072,ZOOZ,ZOOZ Strategy Ltd.,52.33M,0.323
1073,NAMI,Jinxin Technology Holding Company,52.31M,0.765
1074,BTMD,biote Corp.,52.21M,1.320
1075,LPCN,Lipocine Inc.,52.19M,7.15
1076,VHUB,"VenHub Global, Inc.",52.04M,0.630
1077,TRT,Trio-Tech International,51.97M,5.94
1078,PSIG,PS International Group Ltd.,51.91M,6.02
1079,XBP,"XBP Global Holdings, Inc.",51.82M,4.410
1080,GPUS,"Hyperscale Data, Inc.",51.79M,0.135
1081,IMMP,Immutep Limited,51.74M,0.353
1082,INKT,"MiNK Therapeutics, Inc.",51.73M,11.02
1083,HTCO,High-Trend International Group,51.57M,7.66
1084,ACRV,"Acrivon Therapeutics, Inc.",51.53M,1.330
1085,AGH,Aureus Greenway Holdings Inc.,51.34M,3.410
1086,CDLX,"Cardlytics, Inc.",51.33M,0.932
1087,STG,Sunlands Technology Group,51.29M,3.800
1088,GROV,"Grove Collaborative Holdings, Inc.",51.27M,1.220
1089,TCBS,"Texas Community Bancshares, Inc.",51.22M,17.75
1090,ACTU,"Actuate Therapeutics, Inc.",50.98M,2.150
1091,FRMM,"Forum Markets, Incorporated",50.95M,2.680
1092,LOAN,"Manhattan Bridge Capital, Inc.",50.86M,4.450
1093,CTNT,Cheetah Net Supply Chain Service Inc.,50.65M,1.400
1094,VSME,VS MEDIA Holdings Limited,50.56M,1.020
1095,AVX,Avax One Technology Ltd.,50.55M,0.562
1096,BRAG,Bragg Gaming Group Inc.,50.42M,1.840
1097,BCHT,Birchtech Corp.,50.24M,1.910
1098,RADX,Radiopharm Theranostics Limited,50.21M,4.250
1099,COCH,"Envoy Medical, Inc.",50.17M,0.653
1100,ALCY,Alchemy Investments Acquisition Corp 1,50.08M,11.90
1101,SCWO,374Water Inc.,50.01M,2.955
