No.,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue
292,ECG,"Everus Construction Group, Inc.",5.98B,117.31
293,BLTE,"Belite Bio, Inc",5.98B,152.07
294,POR,Portland General Electric Company,5.98B,51.71
295,WH,"Wyndham Hotels & Resorts, Inc.",5.97B,79.43
296,FAF,First American Financial Corporation,5.96B,58.47
297,THG,"The Hanover Insurance Group, Inc.",5.95B,169.38
298,GATX,GATX Corporation,5.95B,167.60
299,BROS,Dutch Bros Inc.,5.93B,46.69
300,AHG,Akso Health Group,5.92B,2.305
301,MHK,"Mohawk Industries, Inc.",5.92B,96.26
302,NEU,NewMarket Corporation,5.90B,627.33
303,CHDN,Churchill Downs Incorporated,5.89B,84.52
304,OWL,Blue Owl Capital Inc.,5.88B,8.84
305,PLNT,"Planet Fitness, Inc.",5.88B,73.80
306,HR,Healthcare Realty Trust Incorporated,5.88B,16.85
307,COGT,"Cogent Biosciences, Inc.",5.86B,36.10
308,LAD,"Lithia Motors, Inc.",5.85B,250.45
309,MGY,Magnolia Oil & Gas Corporation,5.85B,32.36
310,AUGO,Aura Minerals Inc.,5.85B,70.07
311,MKTX,MarketAxess Holdings Inc.,5.83B,164.12
312,EAT,"Brinker International, Inc.",5.82B,133.67
313,SITE,"SiteOne Landscape Supply, Inc.",5.80B,130.46
314,KMX,"CarMax, Inc.",5.79B,40.86
315,FNB,F.N.B. Corporation,5.78B,16.18
316,LW,"Lamb Weston Holdings, Inc.",5.78B,41.60
317,CNX,CNX Resources Corporation,5.78B,40.58
318,CNR,"Core Natural Resources, Inc.",5.77B,113.23
319,LTH,"Life Time Group Holdings, Inc.",5.75B,25.94
320,TTAN,"ServiceTitan, Inc.",5.75B,60.39
321,UGP,Ultrapar Participa̵̤es S.A.,5.74B,5.37
322,EXP,Eagle Materials Inc.,5.73B,182.32
323,AXTA,Axalta Coating Systems Ltd.,5.73B,26.85
324,OTF,Blue Owl Technology Finance Corp.,5.71B,12.27
325,CBC,"Central Bancompany, Inc.",5.71B,23.75
326,MWH,"SOLV Energy, Inc.",5.70B,28.19
327,RHP,"Ryman Hospitality Properties, Inc.",5.70B,90.51
328,GXO,"GXO Logistics, Inc.",5.69B,49.64
329,KVYO,"Klaviyo, Inc.",5.69B,18.67
330,ACT,"Enact Holdings, Inc.",5.68B,40.17
331,PCTY,Paylocity Holding Corporation,5.68B,105.39
332,MBLY,Mobileye Global Inc.,5.66B,6.73
333,GBCI,"Glacier Bancorp, Inc.",5.65B,43.47
334,UBSI,"United Bankshares, Inc.",5.63B,40.36
335,GTES,Gates Industrial Corporation plc,5.61B,22.11
336,APPF,"AppFolio, Inc.",5.60B,155.68
337,PATH,"UiPath, Inc.",5.60B,10.69
338,ALGM,"Allegro MicroSystems, Inc.",5.58B,30.12
339,GLNG,Golar LNG Limited,5.58B,55.03
340,CIFR,Cipher Digital Inc.,5.57B,13.75
341,ESAB,ESAB Corporation,5.56B,91.58
342,PSN,Parsons Corporation,5.56B,52.51
343,LB,LandBridge Company LLC,5.55B,72.02
344,DLB,"Dolby Laboratories, Inc.",5.54B,58.03
345,MTG,MGIC Investment Corporation,5.53B,25.72
346,TMHC,Taylor Morrison Home Corporation,5.52B,57.33
347,NJR,New Jersey Resources Corporation,5.51B,54.59
348,OMAB,"Grupo Aeroportuario del Centro Norte, S.A.B. de C.V.",5.50B,113.84
349,URBN,"Urban Outfitters, Inc.",5.49B,61.21
350,PTCT,"PTC Therapeutics, Inc.",5.47B,66.13
351,BTG,B2Gold Corp.,5.47B,4.250
352,BXSL,Blackstone Secured Lending Fund,5.46B,23.51
353,ESNT,Essent Group Ltd.,5.46B,57.74
354,CGON,"CG Oncology, Inc.",5.46B,64.62
355,BLCO,Bausch + Lomb Corporation,5.45B,15.37
356,OLLI,"Ollie's Bargain Outlet Holdings, Inc.",5.44B,89.24
357,FLG,"Flagstar Bank, National Association",5.43B,13.05
358,FND,"Floor & Decor Holdings, Inc.",5.42B,50.27
359,SSRM,SSR Mining Inc.,5.42B,26.45
360,OBDC,Blue Owl Capital Corporation,5.41B,10.83
361,APGE,"Apogee Therapeutics, Inc.",5.41B,77.82
362,GOLF,Acushnet Holdings Corp.,5.40B,92.16
363,OTEX,Open Text Corporation,5.37B,21.54
364,SR,Spire Inc.,5.36B,90.68
365,BCPC,Balchem Corporation,5.35B,166.95
366,CRC,California Resources Corporation,5.34B,68.87
367,DBX,"Dropbox, Inc.",5.34B,22.15
368,ENIC,Enel Chile S.A.,5.34B,3.860
369,LSTR,"Landstar System, Inc.",5.34B,156.52
370,MIRM,"Mirum Pharmaceuticals, Inc.",5.34B,88.44
371,PLXS,Plexus Corp.,5.34B,199.17
372,EQPT,EquipmentShare.com Inc.,5.33B,20.05
373,OGS,"ONE Gas, Inc.",5.33B,84.95
374,SEB,Seaboard Corporation,5.32B,"5,554.43"
375,WTM,"White Mountains Insurance Group, Ltd.",5.31B,"2,153.86"
376,ADT,ADT Inc.,5.30B,6.46
377,IFS,Intercorp Financial Services Inc.,5.29B,47.63
378,TKC,Turkcell Iletisim Hizmetleri A.S.,5.27B,5.99
379,CZR,"Caesars Entertainment, Inc.",5.26B,25.85
380,HUT,Hut 8 Corp.,5.26B,47.41
381,COMP,"Compass, Inc.",5.26B,7.08
382,SGHC,Super Group (SGHC) Limited,5.25B,10.43
383,SON,Sonoco Products Company,5.25B,53.19
384,INGM,Ingram Micro Holding Corporation,5.24B,22.30
385,CAR,"Avis Budget Group, Inc.",5.23B,148.45
386,LOAR,Loar Holdings Inc.,5.23B,55.87
387,NPO,Enpro Inc.,5.22B,247.47
388,HCC,"Warrior Met Coal, Inc.",5.21B,99.16
389,FCN,"FTI Consulting, Inc.",5.21B,170.34
390,XENE,Xenon Pharmaceuticals Inc.,5.20B,54.48
391,HOMB,"Home BancShares, Inc.",5.20B,26.43
392,BLSH,Bullish,5.19B,34.43
393,BKH,Black Hills Corporation,5.19B,68.70
394,FROG,JFrog Ltd.,5.18B,43.34
395,RYTM,"Rhythm Pharmaceuticals, Inc.",5.18B,75.82
396,RLI,RLI Corp.,5.18B,56.32
397,TGS,Transportadora de Gas del Sur S.A.,5.17B,34.37
398,ABCB,Ameris Bancorp,5.15B,75.89
399,HESM,Hess Midstream LP,5.15B,39.79
400,GVA,Granite Construction Incorporated,5.14B,118.14
401,TFX,Teleflex Incorporated,5.14B,116.22
402,BRKR,Bruker Corporation,5.13B,33.72
403,CELC,Celcuity Inc.,5.12B,106.02
404,HWC,Hancock Whitney Corporation,5.12B,62.26
405,LYFT,"Lyft, Inc.",5.12B,12.86
406,VSNT,"Versant Media Group, Inc.",5.11B,35.43
407,QBTS,D-Wave Quantum Inc.,5.10B,13.90
408,RUSHA,"Rush Enterprises, Inc.",5.09B,66.08
409,RITM,Rithm Capital Corp.,5.08B,9.14
410,UFPI,"UFP Industries, Inc.",5.08B,89.68
411,CHE,Chemed Corporation,5.07B,368.59
412,SRAD,Sportradar Group AG,5.07B,17.15
413,ST,Sensata Technologies Holding plc,5.07B,34.79
414,TGTX,"TG Therapeutics, Inc.",5.07B,31.75
415,WEX,WEX Inc.,5.06B,147.55
416,AVTR,"Avantor, Inc.",5.05B,7.41
417,MEOH,Methanex Corporation,5.05B,65.22
418,CIGI,Colliers International Group Inc.,5.05B,99.86
419,ACA,"Arcosa, Inc.",5.04B,102.85
420,MSM,"MSC Industrial Direct Co., Inc.",5.04B,90.30
421,REZI,"Resideo Technologies, Inc.",5.04B,33.31
422,ESTC,Elastic N.V.,5.02B,48.52
423,KGS,"Kodiak Gas Services, Inc.",5.02B,58.47
424,WFG,West Fraser Timber Co. Ltd.,5.00B,63.83
425,KRG,Kite Realty Group Trust,4.99B,24.15
426,LPX,Louisiana-Pacific Corporation,4.98B,71.29
427,VNT,Vontier Corporation,4.97B,35.11
428,LAUR,"Laureate Education, Inc.",4.96B,34.78
429,ENPH,"Enphase Energy, Inc.",4.96B,37.84
430,AUB,Atlantic Union Bankshares Corporation,4.96B,34.79
431,SBRA,"Sabra Health Care REIT, Inc.",4.94B,19.61
432,AVAL,Grupo Aval Acciones y Valores S.A.,4.94B,4.130
433,OZK,Bank OZK,4.91B,44.52
434,CENX,Century Aluminum Company,4.91B,49.65
435,ALKS,Alkermes plc,4.90B,29.39
436,SRRK,Scholar Rock Holding Corporation,4.89B,42.60
437,AVT,"Avnet, Inc.",4.89B,59.73
438,GLBE,Global-E Online Ltd.,4.89B,28.91
439,IPGP,IPG Photonics Corporation,4.88B,115.70
440,IMVT,"Immunovant, Inc.",4.88B,23.98
441,RIOT,"Riot Platforms, Inc.",4.85B,12.80
442,PAGP,"Plains GP Holdings, L.P.",4.84B,24.46
443,DOO,BRP Inc.,4.84B,66.25
444,MNSO,MINISO Group Holding Limited,4.83B,15.89
445,ATAT,Atour Lifestyle Holdings Limited,4.83B,34.92
446,LNTH,"Lantheus Holdings, Inc.",4.81B,74.47
447,MATX,"Matson, Inc.",4.81B,158.03
448,BTU,Peabody Energy Corporation,4.81B,39.50
449,PACS,"PACS Group, Inc.",4.81B,30.59
450,TEO,Telecom Argentina S.A.,4.81B,11.16
451,WIX,Wix.com Ltd.,4.79B,87.14
452,CAI,"Caris Life Sciences, Inc.",4.79B,16.95
453,VSEC,VSE Corporation,4.78B,170.89
454,ORLA,Orla Mining Ltd.,4.77B,14.60
455,M,"Macy's, Inc.",4.77B,17.94
456,TDS,"Telephone and Data Systems, Inc.",4.77B,41.93
457,TERN,"Terns Pharmaceuticals, Inc.",4.77B,52.92
458,MCY,Mercury General Corporation,4.76B,86.02
459,CWST,"Casella Waste Systems, Inc.",4.76B,74.97
460,CORZ,"Core Scientific, Inc.",4.75B,15.07
461,AQN,Algonquin Power & Utilities Corp.,4.75B,6.15
462,IEP,Icahn Enterprises L.P.,4.75B,7.45
463,ATMU,Atmus Filtration Technologies Inc.,4.73B,58.07
464,CWEN,"Clearway Energy, Inc.",4.73B,39.11
465,SIM,"Grupo Simec, S.A.B. de C.V.",4.73B,-
466,VNO,Vornado Realty Trust,4.71B,24.71
467,YOU,"Clear Secure, Inc.",4.71B,47.44
468,LBRT,Liberty Energy Inc.,4.71B,29.04
469,MAC,The Macerich Company,4.70B,18.33
470,AX,"Axos Financial, Inc.",4.70B,82.97
471,MRP,"Millrose Properties, Inc.",4.69B,28.28
472,KBR,"KBR, Inc.",4.68B,37.00
473,GNTX,Gentex Corporation,4.68B,21.72
474,EXLS,"ExlService Holdings, Inc.",4.67B,29.84
475,HASI,"HA Sustainable Infrastructure Capital, Inc.",4.67B,36.33
476,ERAS,"Erasca, Inc.",4.65B,14.97
477,GPGI,"GPGI, Inc.",4.65B,16.06
478,MAIN,Main Street Capital Corporation,4.64B,51.53
479,LMND,"Lemonade, Inc.",4.64B,60.70
480,KLAR,Klarna Group plc,4.63B,12.27
481,PECO,"Phillips Edison & Company, Inc.",4.63B,36.81
482,CLF,Cleveland-Cliffs Inc.,4.63B,8.11
483,CHH,"Choice Hotels International, Inc.",4.63B,100.62
484,BIPC,Brookfield Infrastructure Corporation,4.62B,37.76
485,PED,PEDEVCO Corp.,4.61B,17.32
486,BC,Brunswick Corporation,4.60B,70.95
487,OPEN,Opendoor Technologies Inc.,4.60B,4.800
488,POST,"Post Holdings, Inc.",4.59B,95.70
489,GHC,Graham Holdings Company,4.58B,"1,050.56"
490,PHI,PLDT Inc.,4.58B,21.21
491,FBIN,"Fortune Brands Innovations, Inc.",4.58B,38.17
