No.,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue
588,EEX,"Emerald Holding, Inc.",890.59M,4.500
589,WGO,"Winnebago Industries, Inc.",889.52M,31.47
590,CRML,Critical Metals Corp.,888.65M,7.04
591,BTGO,"Bitgo Holdings, Inc.",886.64M,7.67
592,STAA,STAAR Surgical Company,885.78M,17.89
593,TVGN,Tevogen Bio Holdings Inc.,883.55M,4.365
594,CCOI,"Cogent Communications Holdings, Inc.",882.10M,17.62
595,JBGS,JBG SMITH Properties,878.38M,14.90
596,PENG,"Penguin Solutions, Inc.",877.23M,16.69
597,ACEL,"Accel Entertainment, Inc.",876.85M,10.75
598,LGIH,"LGI Homes, Inc.",872.81M,37.73
599,BFST,"Business First Bancshares, Inc.",870.10M,26.60
600,SNCY,"Sun Country Airlines Holdings, Inc.",867.01M,16.29
601,NABL,"N-able, Inc.",866.53M,4.600
602,GHM,Graham Corporation,865.12M,78.13
603,VRTS,"Virtus Investment Partners, Inc.",864.46M,129.11
604,AMTB,Amerant Bancorp Inc.,864.16M,21.48
605,CPAC,Cementos Pacasmayo S.A.A.,863.84M,10.19
606,AMPH,"Amphastar Pharmaceuticals, Inc.",862.49M,19.01
607,BKSY,BlackSky Technology Inc.,861.61M,23.29
608,VYX,NCR Voyix Corporation,860.48M,6.19
609,TALK,"Talkspace, Inc.",860.44M,5.15
610,OPK,"OPKO Health, Inc.",859.83M,1.120
611,CDNA,"CareDx, Inc.",859.41M,16.78
612,EVO,Evotec SE,859.36M,2.420
613,AMPL,"Amplitude, Inc.",856.93M,6.41
614,CRTO,Criteo S.A.,856.58M,17.18
615,WBX,Wallbox N.V.,854.40M,2.510
616,INBX,"Inhibrx Biosciences, Inc.",852.90M,58.39
617,MBWM,Mercantile Bank Corporation,852.08M,49.33
618,HEPS,D-Market Elektronik Hizmetler ve Ticaret A.S.,850.86M,2.610
619,NEGG,"Newegg Commerce, Inc.",850.82M,40.58
620,CLOV,"Clover Health Investments, Corp.",849.85M,1.750
621,ESRT,"Empire State Realty Trust, Inc.",849.35M,4.960
622,INMD,InMode Ltd.,849.01M,13.40
623,SATL,Satellogic Inc.,848.34M,5.93
624,FTRE,Fortrea Holdings Inc.,848.05M,9.07
625,EVEX,"Eve Holding, Inc.",846.38M,2.430
626,CRESY,"Cresud Sociedad AnÃ³nima, Comercial, Inmobiliaria, Financiera y Agropecuaria",846.06M,12.09
627,THRM,Gentherm Incorporated,844.67M,27.67
628,CCNE,CNB Financial Corporation,840.75M,28.37
629,SCHL,Scholastic Corporation,840.66M,38.74
630,APC,ARKO Petroleum Corp.,839.14M,17.64
631,ABUS,Arbutus Biopharma Corporation,838.60M,4.290
632,SLI,Standard Lithium Ltd.,838.21M,3.520
633,XNCR,"Xencor, Inc.",837.53M,11.42
634,BBDC,"Barings BDC, Inc.",836.61M,7.99
635,PRCH,"Porch Group, Inc.",836.10M,6.76
636,URGN,UroGen Pharma Ltd.,835.87M,17.17
637,PHAT,"Phathom Pharmaceuticals, Inc.",833.69M,10.58
638,HBT,"HBT Financial, Inc.",833.57M,26.52
639,TBLA,Taboola.com Ltd.,832.80M,3.000
640,HBNC,"Horizon Bancorp, Inc.",830.37M,16.21
641,CPF,Central Pacific Financial Corp.,829.19M,31.54
642,HNRG,Hallador Energy Company,826.20M,17.57
643,JMIA,Jumia Technologies AG,826.10M,6.67
644,HBAN,Huntington Bancshares Incorporated,825.56M,15.08
645,GFR,Greenfire Resources Ltd.,825.31M,6.58
646,WSR,Whitestone REIT,821.75M,15.99
647,CAPL,CrossAmerica Partners LP,821.43M,21.54
648,MPLT,"MapLight Therapeutics, Inc.",820.61M,18.64
649,SDGR,"SchrÃ¶dinger, Inc.",817.98M,11.08
650,MCB,Metropolitan Bank Holding Corp.,815.86M,80.65
651,GHRS,GH Research PLC,815.69M,13.15
652,SHEN,Shenandoah Telecommunications Company,812.38M,14.69
653,MCBS,"MetroCity Bankshares, Inc.",811.18M,28.21
654,CLB,Core Laboratories Inc.,810.95M,17.61
655,ULCC,"Frontier Group Holdings, Inc.",810.52M,3.530
656,ABTC,American Bitcoin Corp.,806.09M,0.869
657,ABX,"Abacus Global Management, Inc.",805.16M,8.34
658,AEVA,"Aeva Technologies, Inc.",803.53M,12.77
659,GSM,Ferroglobe PLC,803.50M,4.300
660,CRCT,"Cricut, Inc.",802.65M,3.790
661,JANX,"Janux Therapeutics, Inc.",801.76M,13.18
662,REPX,"Riley Exploration Permian, Inc.",801.66M,37.17
663,SPRY,"ARS Pharmaceuticals, Inc.",801.33M,8.07
664,NX,Quanex Building Products Corporation,800.63M,17.43
665,IVA,Inventiva S.A.,800.12M,5.75
666,KRUS,"Kura Sushi USA, Inc.",800.08M,66.06
667,EVMN,"Evommune, Inc.",798.89M,22.18
668,VLRS,"Controladora Vuela CompaÃ±Ã­a de AviaciÃ³n, S.A.B. de C.V.",798.24M,6.95
669,AKTS,"Aktis Oncology, Inc.",797.81M,15.19
670,PDM,"Piedmont Realty Trust, Inc.",797.79M,6.39
671,FSBC,Five Star Bancorp,793.27M,37.11
672,SMP,"Standard Motor Products, Inc.",793.05M,35.81
673,HRTG,"Heritage Insurance Holdings, Inc.",792.91M,25.81
674,POET,POET Technologies Inc.,792.57M,5.19
675,BFS,"Saul Centers, Inc.",792.19M,32.34
676,HTLD,"Heartland Express, Inc.",791.59M,10.22
677,EIG,"Employers Holdings, Inc.",786.29M,40.36
678,ATLC,Atlanticus Holdings Corporation,786.25M,52.70
679,FCBC,"First Community Bankshares, Inc.",785.70M,41.19
680,MATW,Matthews International Corporation,784.38M,25.20
681,SLS,"SELLAS Life Sciences Group, Inc.",783.88M,4.365
682,RJET,Republic Airways Holdings Inc.,782.52M,16.71
683,CAC,Camden National Corporation,781.95M,46.20
684,CTLP,"Cantaloupe, Inc.",781.43M,10.60
685,BCSF,"Bain Capital Specialty Finance, Inc.",781.02M,12.04
686,IPX,IperionX Limited,778.59M,23.15
687,CGEM,"Cullinan Therapeutics, Inc.",777.76M,12.85
688,TBPH,"Theravance Biopharma, Inc.",776.51M,15.08
689,PKST,Peakstone Realty Trust,775.58M,20.86
690,CGBD,"Carlyle Secured Lending, Inc.",775.33M,10.97
691,MYE,"Myers Industries, Inc.",774.62M,20.71
692,HAFC,Hanmi Financial Corporation,774.52M,25.91
693,SCSC,"ScanSource, Inc.",774.37M,36.05
694,SENEB,Seneca Foods Corporation,773.42M,150.12
695,VIPS,Vipshop Holdings Limited,771.67M,16.11
696,CTMX,"CytomX Therapeutics, Inc.",769.24M,4.520
697,WOOF,"Petco Health and Wellness Company, Inc.",767.76M,2.700
698,GRNT,"Granite Ridge Resources, Inc.",767.76M,5.84
699,PFLT,PennantPark Floating Rate Capital Ltd.,766.95M,7.73
700,STKL,SunOpta Inc.,765.28M,6.47
701,WLKP,Westlake Chemical Partners LP,765.19M,21.71
702,ODD,Oddity Tech Ltd.,761.14M,13.22
703,MEG,"Montrose Environmental Group, Inc.",759.91M,21.12
704,NMAX,Newsmax Inc.,759.33M,5.88
705,SLRC,SLR Investment Corp.,758.85M,13.91
706,TRST,TrustCo Bank Corp NY,757.12M,42.75
707,RPC,"Ridgepost Capital, Inc",756.68M,6.91
708,NMFC,New Mountain Finance Corporation,756.05M,7.50
709,SGP,"SpyGlass Pharma, Inc.",753.31M,22.61
710,AIP,"Arteris, Inc.",750.66M,16.51
711,HTBK,Heritage Commerce Corp,749.59M,12.17
712,LMRI,"Lumexa Imaging Holdings, Inc.",748.70M,7.79
713,GROY,Gold Royalty Corp.,745.44M,3.320
714,KOP,Koppers Holdings Inc.,744.72M,37.92
715,LOT,Lotus Technology Inc.,744.57M,1.100
716,EGBN,"Eagle Bancorp, Inc.",744.21M,24.51
717,BBSI,"Barrett Business Services, Inc.",739.96M,29.36
718,KRO,"Kronos Worldwide, Inc.",739.79M,6.43
719,SANA,"Sana Biotechnology, Inc.",739.22M,2.770
720,CCBG,"Capital City Bank Group, Inc.",737.89M,43.02
721,THFF,First Financial Corporation,736.47M,61.93
722,BJRI,"BJ's Restaurants, Inc.",736.39M,34.74
723,TLRY,"Tilray Brands, Inc.",736.32M,6.32
724,VTS,"Vitesse Energy, Inc.",736.27M,18.51
725,OIS,"Oil States International, Inc.",734.52M,12.20
726,BLDP,Ballard Power Systems Inc.,734.50M,2.385
727,NWPX,"NWPX Infrastructure, Inc.",730.99M,76.35
728,AEBI,Aebi Schmidt Holding AG,728.66M,9.41
729,BRBI,BRBI BR Partners S.A.,728.48M,14.53
730,MPB,"Mid Penn Bancorp, Inc.",726.57M,31.35
731,AMN,"AMN Healthcare Services, Inc.",726.40M,18.91
732,TXO,"TXO Partners, L.P.",725.89M,13.14
733,ACVA,ACV Auctions Inc.,722.40M,4.150
734,RYAM,Rayonier Advanced Materials Inc.,719.64M,10.74
735,YDDL,One and one Green Technologies. Inc,719.16M,13.83
736,IART,Integra LifeSciences Holdings Corporation,717.02M,9.20
737,NAK,Northern Dynasty Minerals Ltd.,716.94M,1.280
738,BIOA,"BioAge Labs, Inc.",716.73M,16.15
739,ATEX,Anterix Inc.,716.35M,38.24
740,DRUG,Bright Minds Biosciences Inc.,716.19M,70.10
741,ANL,Adlai Nortye Ltd.,715.13M,6.46
742,HTB,"HomeTrust Bancshares, Inc.",711.84M,42.05
743,BBOT,"BridgeBio Oncology Therapeutics, Inc.",710.69M,8.88
744,BOW,Bowhead Specialty Holdings Inc.,710.42M,21.67
745,BRSP,"BrightSpire Capital, Inc.",708.74M,5.51
746,SCZM,Santacruz Silver Mining Ltd.,707.33M,7.73
747,IBTA,"Ibotta, Inc.",705.67M,28.98
748,ESPR,"Esperion Therapeutics, Inc.",703.66M,2.740
749,CSV,"Carriage Services, Inc.",702.82M,44.62
750,MNKD,MannKind Corporation,702.47M,2.280
751,BH,Biglari Holdings Inc.,701.58M,305.79
752,OMER,Omeros Corporation,700.50M,9.88
753,CSTL,"Castle Biosciences, Inc.",699.58M,23.53
754,SLDB,Solid Biosciences Inc.,699.56M,7.11
755,LXRX,"Lexicon Pharmaceuticals, Inc.",699.07M,1.650
756,VEL,"Velocity Financial, Inc.",698.78M,17.81
757,OMDA,"Omada Health, Inc.",698.56M,11.86
758,APOG,"Apogee Enterprises, Inc.",698.22M,32.46
759,FET,"Forum Energy Technologies, Inc.",696.98M,61.92
760,WOLF,"Wolfspeed, Inc.",696.17M,15.44
761,DGICB,Donegal Group Inc.,694.39M,16.56
762,SOGP,Sound Group Inc.,694.30M,16.69
763,JBI,"Janus International Group, Inc.",694.29M,5.00
764,GO,Grocery Outlet Holding Corp.,693.94M,7.07
765,SMBC,"Southern Missouri Bancorp, Inc.",693.60M,62.44
766,EHAB,"Enhabit, Inc.",692.88M,13.66
767,ORRF,"Orrstown Financial Services, Inc.",686.30M,34.98
768,AXG,Solowin Holdings,685.14M,3.660
769,KURA,"Kura Oncology, Inc.",683.67M,7.74
770,ADSE,ADS-TEC Energy PLC,683.59M,11.37
771,NEWP,New Pacific Metals Corp.,683.50M,3.870
772,ROOT,"Root, Inc.",682.85M,43.90
773,ASST,"Strive Asset Management, LLC",681.56M,9.86
774,GSBC,"Great Southern Bancorp, Inc.",680.81M,62.10
775,GDEN,"Golden Entertainment, Inc.",678.82M,25.91
776,DJCO,Daily Journal Corporation,677.51M,491.76
777,NOAH,Noah Holdings Limited,677.22M,10.10
778,FBRT,"Franklin BSP Realty Trust, Inc.",676.06M,8.35
779,EH,EHang Holdings Limited,675.40M,9.39
780,QNST,"QuinStreet, Inc.",674.81M,11.84
781,RLMD,"Relmada Therapeutics, Inc.",674.44M,6.43
782,SPFI,"South Plains Financial, Inc.",674.00M,41.27
783,EGY,"VAALCO Energy, Inc.",671.42M,6.44
784,CBLL,"CeriBell, Inc.",669.64M,17.79
785,HUYA,HUYA Inc.,669.29M,3.010
786,MTUS,Metallus Inc.,668.94M,16.03
787,NRDS,"NerdWallet, Inc.",667.86M,10.00
788,TBLD,Thornburg Income Builder Opportunities Trust,667.46M,20.81
789,IBCP,Independent Bank Corporation,667.27M,32.41
790,CVLG,"Covenant Logistics Group, Inc.",666.71M,26.58
791,TRNS,"Transcat, Inc.",665.57M,71.32
792,GDRX,"GoodRx Holdings, Inc.",664.59M,1.940
793,PSNL,"Personalis, Inc.",663.37M,6.34
794,VTEX,VTEX,662.57M,3.830
795,PHR,"Phreesia, Inc.",661.95M,10.98
796,RWT,"Redwood Trust, Inc.",661.19M,5.29
797,INDI,"indie Semiconductor, Inc.",660.79M,3.190
798,JBIO,"Jade Biosciences, Inc.",660.35M,13.39
799,OPTU,"Optimum Communications, Inc.",658.61M,1.400
800,VINP,Vinci Compass Investments Ltd.,658.15M,10.06
801,SSYS,Stratasys Ltd.,657.88M,7.64
802,GYRE,"Gyre Therapeutics, Inc.",657.41M,6.78
803,HIPO,Hippo Holdings Inc.,657.33M,25.31
804,AOSL,Alpha and Omega Semiconductor Limited,656.23M,22.05
805,KRNT,Kornit Digital Ltd.,655.90M,14.56
806,UTZ,"Utz Brands, Inc.",655.29M,7.41
807,ADAM,"Adamas Trust, Inc.",655.03M,7.24
808,ANRO,"Alto Neuroscience, Inc.",654.88M,20.50
809,SMBK,"SmartFinancial, Inc.",654.64M,38.29
810,DMII,Drugs Made In America Acquisition II Corp.,654.44M,9.98
811,NUTX,Nutex Health Inc.,653.70M,93.81
812,JFIN,Jiayin Group Inc.,653.04M,4.860
813,SWBI,"Smith & Wesson Brands, Inc.",652.28M,14.66
814,RGR,"Sturm, Ruger & Company, Inc.",651.01M,40.83
815,DSGN,"Design Therapeutics, Inc.",650.03M,10.54
816,UXIN,Uxin Limited,649.43M,3.150
817,MSC,Studio City International Holdings Limited,649.02M,3.370
818,PRAA,"PRA Group, Inc.",647.94M,16.85
819,ASIX,AdvanSix Inc.,646.56M,24.06
820,ARVN,"Arvinas, Inc.",646.01M,10.10
821,WRLD,World Acceptance Corporation,644.26M,130.50
822,SLDP,"Solid Power, Inc.",644.09M,2.920
823,FDUS,Fidus Investment Corporation,642.19M,16.92
824,IVR,Invesco Mortgage Capital Inc.,642.02M,7.71
825,IIIN,Insteel Industries Inc.,639.89M,32.99
826,OFRM,"Once Upon A Farm, PBC",639.39M,15.26
827,LIFE,Ethos Technologies Inc.,636.87M,10.13
828,IMSR,Terrestrial Energy Inc.,635.75M,6.01
829,HOV,"Hovnanian Enterprises, Inc.",634.26M,106.81
830,GMTL,Guardian Metal Resources PLC,634.26M,17.25
831,ETON,"Eton Pharmaceuticals, Inc.",634.09M,23.24
832,UDMY,"Udemy, Inc.",634.04M,4.360
833,TIPT,Tiptree Inc.,631.41M,16.67
834,SD,"SandRidge Energy, Inc.",631.18M,17.14
835,FWRG,"First Watch Restaurant Group, Inc.",630.33M,10.31
836,FTK,"Flotek Industries, Inc.",630.12M,17.42
837,SERV,Serve Robotics Inc.,629.74M,8.32
838,AVNS,"Avanos Medical, Inc.",628.73M,13.52
839,BWMX,"Betterware de MÃ©xico, S.A.P.I. de C.V.",628.30M,16.87
840,NCDL,Nuveen Churchill Direct Lending Corp.,628.20M,12.72
841,MNTN,"MNTN, Inc.",627.18M,8.49
842,TBN,Tamboran Resources Corporation,626.80M,43.40
843,HSTM,"HealthStream, Inc.",626.00M,21.10
844,NXRT,"NexPoint Residential Trust, Inc.",625.12M,24.60
845,IPI,"Intrepid Potash, Inc.",623.69M,46.52
846,FLOC,Flowco Holdings Inc.,622.59M,21.00
847,OBE,Obsidian Energy Ltd.,622.01M,9.24
848,SB,"Safe Bulkers, Inc.",621.65M,6.08
849,WASH,"Washington Trust Bancorp, Inc.",621.46M,32.64
850,CINT,CI&T Inc.,621.10M,4.820
851,ASC,Ardmore Shipping Corporation,618.30M,15.18
852,SWIM,"Latham Group, Inc.",617.70M,5.29
853,VLGEA,"Village Super Market, Inc.",616.78M,41.81
854,DGICA,Donegal Group Inc.,616.68M,16.83
855,AMSF,"AMERISAFE, Inc.",615.16M,32.73
856,MAMA,"Mama's Creations, Inc.",615.08M,15.13
857,BRCB,"Black Rock Coffee Bar, Inc.",614.18M,12.27
858,PURR,Hyperliquid Strategies Inc.,613.64M,4.950
859,MGTX,MeiraGTx Holdings plc,613.34M,7.62
860,CWBC,Community West Bancshares,613.27M,22.63
861,OCGN,"Ocugen, Inc.",613.17M,1.870
862,TCBX,"Third Coast Bancshares, Inc.",613.11M,37.19
863,GEVO,"Gevo, Inc.",611.91M,2.520
864,PRME,"Prime Medicine, Inc.",610.27M,3.380
865,PGC,Peapack-Gladstone Financial Corporation,609.88M,34.71
866,CCC,CCC Intelligent Solutions Holdings Inc.,609.34M,5.81
867,NRGV,"Energy Vault Holdings, Inc.",608.87M,3.520
868,DC,Dakota Gold Corp.,608.84M,4.560
869,RSVR,"Reservoir Media, Inc.",608.77M,9.28
870,FISI,"Financial Institutions, Inc.",606.50M,30.89
871,NTGR,"NETGEAR, Inc.",606.40M,21.57
872,ISOU,IsoEnergy Ltd.,605.68M,10.04
873,ARKO,Arko Corp.,605.47M,5.46
874,NFGC,New Found Gold Corp.,605.21M,1.780
875,SHBI,"Shore Bancshares, Inc.",604.87M,18.10
876,DRTS,Alpha Tau Medical Ltd.,603.75M,6.86
877,LBRX,LB Pharmaceuticals Inc,603.13M,23.84
878,BVS,Bioventus Inc.,602.27M,8.94
879,GDOT,Green Dot Corporation,601.80M,10.83
880,SABR,Sabre Corporation,600.65M,1.520
881,ALRS,Alerus Financial Corporation,598.71M,23.57
882,NGVC,"Natural Grocers by Vitamin Cottage, Inc.",598.17M,25.97
883,ANNX,"Annexon, Inc.",598.16M,5.00
884,CBRL,"Cracker Barrel Old Country Store, Inc.",597.67M,26.74
885,HIFS,Hingham Institution for Savings,597.52M,273.56
886,ALOY,REalloys Inc.,597.11M,9.98
887,TRTX,"TPG RE Finance Trust, Inc.",596.27M,7.61
888,REPL,"Replimune Group, Inc.",596.17M,7.22
889,TRON,Tron Inc.,595.41M,2.170
890,MITK,"Mitek Systems, Inc.",593.64M,13.10
891,RRBI,"Red River Bancshares, Inc.",591.24M,89.90
892,TCMD,"Tactile Systems Technology, Inc.",590.93M,26.34
893,BCSS,Bain Capital GSS Investment Corp.,589.84M,10.10
894,CTO,"CTO Realty Growth, Inc.",589.33M,18.10
895,VITL,"Vital Farms, Inc.",588.63M,13.14
896,EVAC,EQV Ventures Acquisition Corp. II,588.57M,10.07
897,KE,"Kimball Electronics, Inc.",585.74M,24.19
898,TASK,"TaskUs, Inc.",585.03M,6.46
899,AMWD,American Woodmark Corporation,584.24M,40.10
900,HSHP,Himalaya Shipping Ltd.,584.06M,12.52
901,CEPF,"Cantor Equity Partners IV, Inc.",583.50M,10.21
902,NPB,"Northpointe Bancshares, Inc.",582.95M,16.90
903,GOGO,Gogo Inc.,580.48M,4.310
904,TMQ,Trilogy Metals Inc.,579.62M,3.360
905,TREE,"LendingTree, Inc.",578.06M,41.72
906,HY,"Hyster-Yale, Inc.",576.92M,32.23
907,LYTS,LSI Industries Inc.,576.90M,18.53
908,WDH,Waterdrop Inc.,576.34M,1.590
909,GCMG,GCM Grosvenor Inc.,574.66M,9.45
910,FIP,FTAI Infrastructure Inc.,571.91M,4.840
911,MTA,Metalla Royalty & Streaming Ltd.,571.82M,6.24
912,SSTK,"Shutterstock, Inc.",571.59M,16.08
913,GAU,Galiano Gold Inc.,570.34M,2.280
914,GLRE,"Greenlight Capital Re, Ltd.",569.57M,16.76
915,CLNE,Clean Energy Fuels Corp.,568.33M,2.590
916,AIV,Apartment Investment and Management Company,568.29M,3.950
917,HZO,"MarineMax, Inc.",568.09M,25.79
918,NB,NioCorp Developments Ltd.,567.70M,4.530
919,CRSR,"Corsair Gaming, Inc.",566.98M,5.32
920,BCAL,California BanCorp,566.37M,17.52
921,CGNT,Cognyte Software Ltd.,566.36M,7.75
922,MDXG,"MiMedx Group, Inc.",566.04M,3.810
923,CCXI,Churchill Capital Corp XI,564.80M,10.14
924,URG,Ur-Energy Inc.,564.24M,1.420
925,ETD,Ethan Allen Interiors Inc.,563.89M,22.16
926,YDES,YD Bio Limited,562.76M,7.98
927,ZURA,Zura Bio Limited,562.64M,5.93
928,MSIF,"MSC Income Fund, Inc.",562.44M,12.22
929,SXC,"SunCoke Energy, Inc.",562.18M,6.64
930,BZH,"Beazer Homes USA, Inc.",561.81M,19.04
931,RSKD,Riskified Ltd.,561.50M,3.790
932,CASS,"Cass Information Systems, Inc.",559.78M,43.39
933,NFBK,"Northfield Bancorp, Inc. (Staten Island, NY)",558.80M,13.38
934,SG,"Sweetgreen, Inc.",558.34M,4.700
935,DNUT,"Krispy Kreme, Inc.",556.21M,3.230
936,CTKB,"Cytek Biosciences, Inc.",555.34M,4.320
937,CDNL,Cardinal Infrastructure Group Inc.,555.14M,36.30
938,UHT,Universal Health Realty Income Trust,552.21M,39.80
939,VPG,"Vishay Precision Group, Inc.",551.75M,41.55
940,TECX,"Tectonic Therapeutic, Inc.",551.09M,29.35
941,KRT,Karat Packaging Inc.,551.00M,27.60
942,ALLO,"Allogene Therapeutics, Inc.",550.94M,2.260
943,GAIN,Gladstone Investment Corporation,549.94M,13.81
944,PKE,Park Aerospace Corp.,548.36M,27.52
945,TATT,TAT Technologies Ltd.,547.89M,42.20
946,LPTH,"LightPath Technologies, Inc.",547.65M,9.49
947,EVER,"EverQuote, Inc.",547.29M,15.19
948,AROW,Arrow Financial Corporation,545.21M,33.02
949,DDL,Dingdong (Cayman) Limited,544.09M,2.510
950,SIBN,"SI-BONE, Inc.",542.79M,12.29
951,AXGN,"Axogen, Inc.",542.38M,31.28
952,ACIC,American Coastal Insurance Corporation,541.54M,11.13
953,CABO,"Cable One, Inc.",540.05M,95.21
954,EBF,"Ennis, Inc.",539.24M,21.32
955,YI,"111, Inc.",539.03M,6.24
956,ZVRA,"Zevra Therapeutics, Inc.",537.80M,9.16
957,VALN,Valneva SE,534.99M,6.17
958,WRN,Western Copper and Gold Corporation,534.65M,2.400
959,AHRT,AH REALTY TRUST INC,534.10M,5.15
960,AEXA,American Exceptionalism Acquisition Corp. A,532.69M,10.77
961,BHB,Bar Harbor Bankshares,532.57M,31.81
962,GOOD,Gladstone Commercial Corporation,531.99M,10.99
963,THM,International Tower Hill Mines Ltd.,531.68M,2.110
964,MOV,"Movado Group, Inc.",530.98M,24.05
965,ANGX,"Angel Studios, Inc.",530.56M,3.130
966,CRMD,CorMedix Inc.,530.43M,6.71
967,EIKN,"Eikon Therapeutics, Inc.",529.59M,9.81
968,BAND,Bandwidth Inc.,529.18M,16.86
969,PFIS,Peoples Financial Services Corp.,528.95M,52.90
