Date,open
2000-01-03,14.285130500793457
2000-01-04,14.01513671875
2000-01-05,14.076498985290527
2000-01-06,14.383309364318848
2000-01-07,14.60421085357666
2000-01-10,14.62875747680664
2000-01-11,14.33421802520752
2000-01-12,14.260584831237793
2000-01-13,14.432398796081543
2000-01-14,14.383309364318848
2000-01-18,14.33421802520752
2000-01-19,14.01513671875
2000-01-20,14.088770866394043
2000-01-21,13.843321800231934
2000-01-24,13.254244804382324
2000-01-25,13.205155372619629
2000-01-26,12.959704399108887
2000-01-27,12.886070251464844
2000-01-28,12.493352890014648
2000-01-31,12.149723052978516
2000-02-01,12.54244327545166
2000-02-02,12.493352890014648
2000-02-03,12.763349533081055
2000-02-04,12.517897605895996
2000-02-07,12.591531753540039
2000-02-08,12.665165901184082
2000-02-09,12.566986083984375
2000-02-10,12.34608268737793
2000-02-11,12.468807220458984
2000-02-14,12.174269676208496
2000-02-15,12.076088905334473
2000-02-16,12.444263458251953
2000-02-17,13.033341407775879
2000-02-18,13.008794784545898
2000-02-22,13.05788516998291
2000-02-23,13.156064987182617
2000-02-24,12.959704399108887
2000-02-25,12.566986083984375
2000-02-28,12.54244327545166
2000-02-29,12.616076469421387
2000-03-01,12.64062213897705
2000-03-02,12.566986083984375
2000-03-03,12.37062931060791
2000-03-06,12.37062931060791
2000-03-07,11.781551361083984
2000-03-08,11.977910041809082
2000-03-09,11.879728317260742
2000-03-10,11.977910041809082
2000-03-13,11.757004737854004
2000-03-14,11.879728317260742
2000-03-15,12.198810577392578
2000-03-16,12.444263458251953
2000-03-17,12.517897605895996
2000-03-20,12.54244327545166
2000-03-21,12.836982727050781
2000-03-22,12.665165901184082
2000-03-23,12.763349533081055
2000-03-24,13.106972694396973
2000-03-27,12.959704399108887
2000-03-28,12.935159683227539
2000-03-29,12.886070251464844
2000-03-30,12.959704399108887
2000-03-31,13.426053047180176
2000-04-03,13.59787368774414
2000-04-04,14.186951637268066
2000-04-05,14.039677619934082
2000-04-06,13.966043472290039
2000-04-07,14.01513671875
2000-04-10,13.818778038024902
2000-04-11,14.137859344482422
2000-04-12,14.481490135192871
2000-04-13,14.33421802520752
2000-04-14,14.285130500793457
2000-04-17,14.039677619934082
2000-04-18,13.916955947875977
2000-04-19,13.745139122009277
2000-04-20,13.745139122009277
2000-04-24,13.64696216583252
2000-04-25,13.720600128173828
2000-04-26,13.818778038024902
2000-04-27,13.64696216583252
2000-04-28,13.769683837890625
2000-05-01,13.794234275817871
2000-05-02,14.088770866394043
2000-05-03,13.941499710083008
2000-05-04,13.720600128173828
2000-05-05,13.720600128173828
2000-05-08,13.6592378616333
2000-05-09,13.941499710083008
2000-05-10,14.137859344482422
2000-05-11,14.137860113381159
2000-05-12,14.28513022479999
2000-05-15,14.309675392815846
2000-05-16,14.015132841307132
2000-05-17,13.941502502449962
2000-05-18,13.818779170714766
2000-05-19,13.671507048332531
2000-05-22,13.990587849737675
2000-05-23,14.064222505032285
2000-05-24,14.16240466651913
2000-05-25,14.2851298010386
2000-05-26,14.334220255093802
2000-05-30,14.604210409733788
2000-05-31,14.481490135192871
2000-06-01,14.506035028059701
2000-06-02,14.776025772094727
2000-06-05,14.677847862243652
2000-06-06,14.481487537513688
2000-06-07,14.726937368471946
2000-06-08,14.972382262162636
2000-06-09,14.677843660489177
2000-06-12,14.874206023879541
2000-06-13,15.046023254883139
2000-06-14,15.144202830159614
2000-06-15,15.119655525577523
2000-06-16,15.021476396151208
2000-06-19,14.99693150554273
2000-06-20,15.02147422694788
2000-06-21,14.996931076049805
2000-06-22,14.996930554060178
2000-06-23,14.726935996585317
2000-06-26,14.77602714855431
2000-06-27,15.07056488691214
2000-06-28,15.291472193074329
2000-06-29,15.316011369852234
2000-06-30,15.610553047097858
2000-07-03,15.512376667245638
2000-07-05,15.51237340389247
2000-07-06,15.782369084429916
2000-07-07,15.782369969211198
2000-07-10,15.782369084429916
2000-07-11,15.831457742417436
2000-07-12,15.78236840771247
