Date,open
2000-01-03,6.9721605730462
2000-01-04,6.836213152401846
2000-01-05,6.87505762694312
2000-01-06,7.1081071328727035
2000-01-07,7.1275282759007395
2000-01-10,7.166369958826014
2000-01-11,7.146950012859814
2000-01-12,7.185790761311849
2000-01-13,7.3217395512177985
2000-01-14,7.32174236800081
2000-01-18,7.185794694827554
2000-01-19,7.088687419891357
2000-01-20,7.069269657135009
2000-01-21,7.069264116494551
2000-01-24,7.146948902027027
2000-01-25,7.166371665588797
2000-01-26,7.0886857316300675
2000-01-27,7.185791015625
2000-01-28,7.185794105214521
2000-01-31,7.069269657135009
2000-02-01,7.088686075132614
2000-02-02,7.108110427856445
2000-02-03,7.187088262839396
2000-02-04,7.246322329972639
2000-02-07,6.989640940319409
2000-02-08,6.950151217185844
2000-02-09,6.989640612562163
2000-02-10,7.048875185576353
2000-02-11,6.950149843947001
2000-02-14,6.8514283861039
2000-02-15,6.83168363571167
2000-02-16,6.83168363571167
2000-02-17,6.811940563576561
2000-02-18,6.594745711813643
2000-02-22,6.456531226077926
2000-02-23,6.318316726210695
2000-02-24,6.35780644340637
2000-02-25,6.081382249530993
2000-02-28,6.002402215516528
2000-02-29,6.0418912236754965
2000-03-01,6.239340230038291
2000-03-02,6.0616393073557235
2000-03-03,5.962912727256551
2000-03-06,6.022146481114465
2000-03-07,5.844442649395605
2000-03-08,5.686484739952481
2000-03-09,5.7457200852600305
2000-03-10,5.844445329477356
2000-03-13,5.745718955993652
2000-03-14,5.745723130751629
2000-03-15,5.785211614702568
2000-03-16,5.982656150130752
2000-03-17,6.357809259341313
2000-03-20,6.180103778839111
2000-03-21,6.180101477385319
2000-03-22,6.239340763825636
2000-03-23,6.101127519057347
2000-03-24,6.160359349744073
2000-03-27,6.318318019403475
2000-03-28,6.259080410003662
2000-03-29,6.239337767133062
2000-03-30,6.436784671795042
2000-03-31,6.436788573409571
2000-04-03,6.5157651476761
2000-04-04,6.634232501594387
2000-04-05,6.811938204548576
2000-04-06,6.969892574037825
2000-04-07,6.910662637280591
2000-04-10,6.831679273129875
2000-04-11,6.85142725773072
2000-04-12,7.1081095156462295
2000-04-13,7.305555074642865
2000-04-14,7.6214701063565204
2000-04-17,7.58198512771568
2000-04-18,7.8978947906872765
2000-04-19,7.957131782966323
2000-04-20,7.818913223188551
2000-04-24,7.73994123588488
2000-04-25,8.134835181771143
2000-04-26,8.17432578256197
2000-04-27,8.391512161882968
2000-04-28,8.194067858946704
2000-05-01,8.055855713268318
2000-05-02,7.917636394500732
2000-05-03,7.837463043173965
2000-05-04,7.857509339161408
2000-05-05,7.797378239992704
2000-05-08,7.71719305106746
2000-05-09,7.817420005798339
2000-05-10,7.837464672479873
2000-05-11,7.697151475280296
2000-05-12,7.857506845899196
2000-05-15,7.757282004778899
2000-05-16,7.997821454783432
2000-05-17,7.857507926539371
2000-05-18,7.677103736516459
2000-05-19,7.777330075851594
2000-05-22,7.8975956095984925
2000-05-23,7.997820714011264
2000-05-24,8.037904739379883
2000-05-25,7.997815761566162
2000-05-26,8.098044058717328
2000-05-30,8.118083340271452
2000-05-31,8.057952880859375
2000-06-01,8.138131516489818
2000-06-02,8.258398413356346
2000-06-05,7.857506599326146
2000-06-06,7.657060664846229
2000-06-07,7.857507705688477
2000-06-08,7.877552368202989
2000-06-09,7.857508736427384
2000-06-12,7.937687336054063
2000-06-13,7.99782107372095
2000-06-14,8.037907193582269
2000-06-15,7.837463758959628
2000-06-16,8.098044058717328
2000-06-19,8.118083667755126
2000-06-20,8.017865377454902
2000-06-21,7.997821392435016
2000-06-22,7.917642932252835
2000-06-23,7.817416337444959
2000-06-26,7.8174139022827145
2000-06-27,8.037911339295215
2000-06-28,7.777324286482281
2000-06-29,7.997816820734555
2000-06-30,7.717200798146866
2000-07-03,7.556841470049573
2000-07-05,7.777327622418629
2000-07-06,7.677105568349361
2000-07-07,7.657060664846229
2000-07-10,7.71719305106746
2000-07-11,7.8374651469271495
2000-07-12,7.81741946708155
2000-07-13,7.83746261768292
2000-07-14,7.817417525256853
2000-07-17,7.717194649125126
2000-07-18,7.797374801781341
2000-07-19,7.957730757223593
2000-07-20,8.178222712764033
2000-07-21,8.158178388482273
2000-07-24,8.077994039825668
2000-07-25,7.9978195195162565
2000-07-26,8.037910040898538
2000-07-27,8.037908840416087
2000-07-28,8.077997539766985
2000-07-31,8.098043058432784
2000-08-01,8.198266625958821
2000-08-02,8.6192045211792
2000-08-03,8.70052022298177
2000-08-04,8.680188075019146
2000-08-07,7.9687013784555285
2000-08-08,8.212638110879027
2000-08-09,8.293950131064967
2000-08-10,8.273626323958373
2000-08-11,8.171984235033003
2000-08-14,8.354937682280669
2000-08-15,8.273623881538223
2000-08-16,8.232968928129571
2000-08-17,8.192314107214386
2000-08-18,8.029685361044747
2000-08-21,7.968700478655862
2000-08-22,7.785744522747241
2000-08-23,7.704427890128491
2000-08-24,7.7044316635131835
2000-08-25,7.562134199636184
2000-08-28,7.541805944216282
2000-08-29,7.7044312640240324
2000-08-30,7.582462445251624
2000-08-31,7.806077484227129
2000-09-01,8.050007580665774
2000-09-05,8.11099623231327
