Date,low
2000-08-22,4.154730796813965
2000-08-23,4.154730759657823
2000-08-24,4.154730796813965
2000-08-25,4.154730778114469
2000-08-28,4.154730796813965
2000-08-29,4.045393943786621
2000-08-30,4.045393943786621
2000-08-31,4.045395812988281
2000-09-01,4.045393943786621
2000-09-05,3.936061382293701
2000-09-06,3.936061382293701
2000-09-07,3.9360589538978425
2000-09-08,3.963392734527588
2000-09-11,3.936061382293701
2000-09-12,3.936061382293701
2000-09-13,3.936061382293701
2000-09-14,3.936061382293701
2000-09-15,3.936061382293701
2000-09-18,3.9360589723329285
2000-09-19,3.717390537261963
2000-09-20,3.717390537261963
2000-09-21,3.28005051612854
2000-09-22,2.6240399224417548
2000-09-25,3.2253830075263976
2000-09-26,3.28005051612854
2000-09-27,3.4987196922302246
2000-09-28,3.4987196922302246
2000-09-29,3.4987196922302246
2000-10-02,3.38938627243042
2000-10-03,3.061379909515381
2000-10-04,3.1160479903221128
2000-10-05,3.17071533203125
2000-10-06,3.3347179889678955
2000-10-09,3.28005051612854
2000-10-10,3.17071533203125
2000-10-11,3.17071533203125
2000-10-12,3.1160476207733154
2000-10-13,2.95204496383667
2000-10-16,2.842710407502061
2000-10-17,2.624040365219116
2000-10-18,2.6787074208259583
2000-10-19,2.7607085704803467
2000-10-20,2.842710018157959
2000-10-23,3.0067124366760254
2000-10-24,3.0067124366760254
2000-10-25,2.8973777294158936
2000-10-26,2.8973777294158936
2000-10-27,2.8973777294158936
2000-10-30,2.8973774645063615
2000-10-31,2.95204496383667
2000-11-01,3.0067128148572198
2000-11-02,3.17071533203125
2000-11-03,3.17071533203125
2000-11-06,3.17071533203125
2000-11-07,3.061380320581897
2000-11-08,3.17071533203125
2000-11-09,3.061379909515381
2000-11-10,3.1160476207733154
2000-11-13,3.1160476207733154
2000-11-14,3.1160476207733154
2000-11-15,3.389385461807251
2000-11-16,3.389385461807251
2000-11-17,3.389385461807251
2000-11-20,3.389385461807251
2000-11-21,3.389385461807251
2000-11-22,3.1160476207733154
2000-11-24,3.1160476207733154
2000-11-27,3.1160476207733154
2000-11-28,3.1160476207733154
2000-11-29,3.1160476207733154
2000-11-30,3.1160476207733154
2000-12-01,3.1160476207733154
2000-12-04,3.1160476207733154
2000-12-05,3.061379909515381
2000-12-06,3.061379909515381
2000-12-07,3.061379909515381
2000-12-08,2.95204496383667
2000-12-11,2.8973777294158936
2000-12-12,2.077365553379059
2000-12-13,1.749359780169548
2000-12-14,2.18669978055087
2000-12-15,2.514705350001653
2000-12-18,2.514705350001653
2000-12-19,2.405369758605957
2000-12-20,2.405369758605957
2000-12-21,2.405369758605957
2000-12-22,2.405369758605957
