Date,low
2021-04-01,25.266267789633716
2021-04-05,26.879386388257938
2021-04-06,28.955944817776906
2021-04-07,28.929204913546748
2021-04-08,30.99684863514103
2021-04-09,27.369559664091906
2021-04-12,25.84556446111813
2021-04-13,25.4890725806153
2021-04-14,28.50141827844374
2021-04-15,27.76170059044194
2021-04-16,27.931033127974395
2021-04-19,27.98450590908514
2021-04-20,26.13699385134219
2021-04-21,27.075455414999855
2021-04-22,28.661837931618248
2021-04-23,29.791915210113306
2021-04-26,32.12871038642314
2021-04-27,33.70617927930404
2021-04-28,34.62413923055286
2021-04-29,34.00029014907228
2021-04-30,34.31221346265592
2021-05-03,33.56358295293467
2021-05-04,32.97537403273536
2021-05-05,33.74183229890921
2021-05-06,33.16253099285259
2021-05-07,33.75073990429668
2021-05-10,34.0804945761007
2021-05-11,33.786391770747926
2021-05-12,33.44504993724004
2021-05-13,31.52445789421766
2021-05-14,31.353341501713476
2021-05-17,32.31586485350984
2021-05-18,31.82569328059735
2021-05-19,29.856082453532746
2021-05-20,30.152860624073313
2021-05-21,31.326609963807957
2021-05-24,30.334670579616876
2021-05-25,30.916638362947342
2021-05-26,32.75256571143697
2021-05-27,32.03958946257679
2021-05-28,31.78113043255438
2021-06-01,31.736569403551304
2021-06-02,32.16436018194239
2021-06-03,32.306956591073266
2021-06-04,32.97537893183861
2021-06-07,32.93080901818262
2021-06-08,32.96646225944355
2021-06-09,33.420990130285446
2021-06-10,33.86660036949737
2021-06-11,33.866600036621094
2021-06-14,32.95754471646155
2021-06-15,32.9753729786387
2021-06-16,31.6920095134015
2021-06-17,31.68309322590972
2021-06-18,31.70092010498047
2021-06-21,29.263416959061498
2021-06-22,32.084148277288136
2021-06-23,32.21872402703063
2021-06-24,32.08414840698242
2021-06-25,32.24457041110113
2021-06-28,31.81678073661379
2021-06-29,31.861342224703787
2021-06-30,31.647445157511225
2021-07-01,31.870257873883613
2021-07-02,32.191092278848586
2021-07-06,32.23833274676696
2021-07-07,31.647447916961635
2021-07-08,31.299870369776777
2021-07-09,31.727659567445276
2021-07-12,32.57432097821284
2021-07-13,32.57432315805738
2021-07-14,32.27130357201206
2021-07-15,32.08414915792804
2021-07-16,31.821239244302546
2021-07-19,31.308780670166016
2021-07-20,31.19292206234402
2021-07-21,32.0395900027983
2021-07-22,32.208923278997126
2021-07-23,32.52085217029113
2021-07-26,33.109059402032244
2021-07-27,33.33186710667472
2021-07-28,33.349692548925944
2021-07-29,33.10816489077421
2021-07-30,32.01908766402602
2021-08-02,33.92898178100586
2021-08-03,32.19733122364316
2021-08-04,32.51193349218059
2021-08-05,32.52975845336914
2021-08-06,32.440635681152344
2021-08-09,32.20980453491211
2021-08-10,31.959376099545324
2021-08-11,31.192919550344214
2021-08-12,31.25530962575539
2021-08-13,30.310607847929358
2021-08-16,29.856079832261788
2021-08-17,29.864994352378975
2021-08-18,29.437204544042125
2021-08-19,29.446118151602562
2021-08-20,29.410469280078292
2021-08-23,29.784782805931172
2021-08-24,30.502221797104816
2021-08-25,30.987938221042953
2021-08-26,30.80078494002149
2021-08-27,30.25713423396155
2021-08-30,29.08071696181396
2021-08-31,27.36064917971321
2021-09-01,27.18240155197504
2021-09-02,27.53889311858107
2021-09-03,27.628016214522102
2021-09-07,27.72605218935471
2021-09-08,27.628016091108893
2021-09-09,27.369562113434686
2021-09-10,27.592367920952903
2021-09-13,27.67257747697589
2021-09-14,27.806263230348062
2021-09-15,27.565630696483407
2021-09-16,27.752784357369453
2021-09-17,26.041631054494932
2021-09-20,24.981073812565434
2021-09-21,24.981075237806294
2021-09-22,27.396294204071925
2021-09-23,26.300090789794922
2021-09-24,26.51398277282715
2021-09-27,25.587106704711914
2021-09-28,24.981075555170815
2021-09-29,25.823283420596596
2021-09-30,26.20205591362704
2021-10-01,26.282264709472656
2021-10-04,26.148580270834188
2021-10-05,25.934687303776375
2021-10-06,26.87047480738071
2021-10-07,26.318803978841967
2021-10-08,27.191314697265625
2021-10-11,28.43903153303948
2021-10-12,28.964855543529715
2021-10-13,29.41046934019209
2021-10-14,28.554889623529842
2021-10-15,28.947033563842176
2021-10-18,29.410470962524414
2021-10-19,29.410470962524414
2021-10-20,29.66892124381315
2021-10-21,30.33734354868943
2021-10-22,30.301694493833036
2021-10-25,30.836428802798867
2021-10-26,30.301693601562423
2021-10-27,31.279368156193335
2021-10-28,31.05923537911897
2021-10-29,30.72502886235998
2021-11-01,30.414878845214844
2021-11-02,30.649272094632032
2021-11-03,30.575302816472174
2021-11-04,30.836428802798867
2021-11-05,30.569063186645508
2021-11-08,31.04586752850113
2021-11-09,30.56906200954371
2021-11-10,30.604713344584283
2021-11-11,31.054781695418725
2021-11-12,30.76513328824286
2021-11-15,30.800783157348633
2021-11-16,30.613621867513487
2021-11-17,30.034327686402612
2021-11-18,29.27232846400333
2021-11-19,28.98268343639986
2021-11-22,28.831170453300935
2021-11-23,28.27861203094977
2021-11-24,28.207313537597656
2021-11-26,27.619103172922117
2021-11-29,27.583456313328742
2021-11-30,28.162754352575025
2021-12-01,28.786609988547102
2021-12-02,27.984507179689977
2021-12-03,26.73678940993089
2021-12-06,26.781352423801515
2021-12-07,29.205489842221034
2021-12-08,29.455029815205357
2021-12-09,28.853451971586225
2021-12-10,30.30169428972609
2021-12-13,29.713486490522733
2021-12-14,26.7367888044126
2021-12-15,28.2786113032267
2021-12-16,30.301694379534037
2021-12-17,28.67966242138806
2021-12-20,28.073628945327137
2021-12-21,30.488849639892578
2021-12-22,29.597627273135654
2021-12-23,31.103801515783747
2021-12-27,30.19474839925263
2021-12-28,31.29095458984375
2021-12-29,30.769592535946753
2021-12-30,30.987937769532554
2021-12-31,32.618881523087325
2022-01-03,32.7347412109375
2022-01-04,32.057411193847656
2022-01-05,32.08414672851563
2022-01-06,32.262393494743655
2022-01-07,32.0217593357335
2022-01-10,30.644813504110132
2022-01-11,29.847170546231315
2022-01-12,30.50667681825234
2022-01-13,28.360605239868164
2022-01-14,28.680552949688092
2022-01-18,29.57980094106176
2022-01-19,30.64303342759769
2022-01-20,32.61888081396605
2022-01-21,30.043239261818396
2022-01-24,30.301695165679334
2022-01-25,31.2018313693688
2022-01-26,31.807866654016152
2022-01-27,31.772220949013708
2022-01-28,31.192921801690034
2022-01-31,31.45404624938965
2022-02-01,31.460290805267192
2022-02-02,30.28387013479266
2022-02-03,28.608364271010647
2022-02-04,29.606538949338052
2022-02-07,28.920293780336987
2022-02-08,29.053976792980436
