Date,high
2005-02-11,14.674926319923543
2005-02-14,15.057186675676341
2005-02-15,14.843384212940121
2005-02-16,14.707329251290142
2005-02-17,14.085341749335784
2005-02-18,14.318586410694344
2005-02-22,14.247312585025856
2005-02-23,14.234360222506396
2005-02-24,14.25379806579626
2005-02-25,14.739720344543457
2005-02-28,14.804511728852251
2005-03-01,15.050706455217428
2005-03-02,15.225641250610352
2005-03-03,15.225641740598581
2005-03-04,14.642531832847453
2005-03-07,14.57127088430164
2005-03-08,14.571267859101534
2005-03-09,14.208438510411275
2005-03-10,14.085337918425306
2005-03-11,14.415772438049316
2005-03-14,14.901690955757237
2005-03-15,14.869302106877315
2005-03-16,14.901693994141272
2005-03-17,14.32506604516781
2005-03-18,14.512953758239748
2005-03-21,14.376891492575195
2005-03-22,14.966481126400176
2005-03-23,14.901697351691428
2005-03-24,14.72028493905416
2005-03-28,14.41577297438483
2005-03-29,14.305628105932618
2005-03-30,14.402807809974314
2005-03-31,14.571266077616949
2005-04-01,13.787314689188102
2005-04-04,13.087573817265474
2005-04-05,13.411524772644043
2005-04-06,13.60589506049302
2005-04-07,13.217153130378849
2005-04-08,12.796020544492283
2005-04-11,12.582216336198446
2005-04-12,12.050933400634971
2005-04-13,12.161077708759722
2005-04-14,12.167562136817539
2005-04-15,11.662195999936277
2005-04-18,11.461347690339267
2005-04-19,11.08556136900801
2005-04-20,11.726983670346172
2005-04-21,11.824168284459518
2005-04-22,11.75937852322011
2005-04-25,10.690346372626525
2005-04-26,10.567243304350715
2005-04-27,10.172027394262505
2005-04-28,10.366396504987843
2005-04-29,10.45709824840346
2005-05-02,10.450624179149521
2005-05-03,10.495977208390094
2005-05-04,10.359915039318352
2005-05-05,10.398791039260388
2005-05-06,10.262732304492836
2005-05-09,10.159071200148116
2005-05-10,9.841596277302594
2005-05-11,9.95821793822836
2005-05-12,9.906388198932653
2005-05-13,10.178506275425741
2005-05-16,9.893430270192772
2005-05-17,9.925823331722013
2005-05-18,10.457102952164023
2005-05-19,11.033733434759682
2005-05-20,11.448390612319175
2005-05-23,11.377119364409403
2005-05-24,11.215146093480357
2005-05-25,11.474305729563534
2005-05-26,11.461348729302271
2005-05-27,11.137398330973873
2005-05-31,11.079085913372712
2005-06-01,11.130919828194296
2005-06-02,11.338248415292766
2005-06-03,11.279935424798907
2005-06-06,11.461346603819344
2005-06-07,11.662195743111253
2005-06-08,11.29288892365009
2005-06-09,11.072605428385009
2005-06-10,10.930071104820813
2005-06-13,10.949509947550204
2005-06-14,11.066129362466576
2005-06-15,10.923589411074241
2005-06-16,10.444141683296818
2005-06-17,10.32104240489541
2005-06-20,9.951738335820506
2005-06-21,9.491730953458331
2005-06-22,9.465815563380485
2005-06-23,9.102991263777387
2005-06-24,10.321041586997037
2005-06-27,9.958222494422294
2005-06-28,10.204420808046514
2005-06-29,10.43118760133833
2005-06-30,11.098520402202041
2005-07-01,11.01429648691343
2005-07-05,11.046687320829067
2005-07-06,11.046692068313888
2005-07-07,10.852321476516513
2005-07-08,10.949502980385887
2005-07-11,10.910630352328736
2005-07-12,10.813446216190137
2005-07-13,10.806969175338578
2005-07-14,10.852322199843886
2005-07-15,10.690347175838824
2005-07-18,10.748657193938657
2005-07-19,10.781053606145274
2005-07-20,10.81992395577491
2005-07-21,11.111482450773574
2005-07-22,11.079085350036621
2005-07-25,11.655717849731445
2005-07-26,11.772341612406432
2005-07-27,11.81769424495959
2005-07-28,12.161078159391987
2005-07-29,12.12868352010005
2005-08-01,12.08333223994857
2005-08-02,11.765862441581222
2005-08-03,12.180514360288017
2005-08-04,12.050933770850992
2005-08-05,11.759379729016286
2005-08-08,11.739942757433305
2005-08-09,11.772337247158449
2005-08-10,11.798255141830087
2005-08-11,12.452634486658464
2005-08-12,12.316574684014816
2005-08-15,12.459113668995744
2005-08-16,12.135162270039274
2005-08-17,12.10924446636829
2005-08-18,11.960227013265204
2005-08-19,11.934313723707803
2005-08-22,11.914873318847198
2005-08-23,12.122204462100166
2005-08-24,11.843609423386077
2005-08-25,11.837129177031382
2005-08-26,11.726983670346172
2005-08-29,11.597403853645256
2005-08-30,11.694590096419216
2005-08-31,11.480782421859695
2005-09-01,11.474303276464095
2005-09-02,11.377119601345314
2005-09-06,11.33824392490264
2005-09-07,11.338247590633294
2005-09-08,11.34472740016281
2005-09-09,11.720507621765137
2005-09-12,11.908397494524053
2005-09-13,11.824173533209414
2005-09-14,11.81121523823181
2005-09-15,11.778820736558826
2005-09-16,11.914877484045908
2005-09-19,11.90839761246268
2005-09-20,11.8241700618878
2005-09-21,11.487264933321317
2005-09-22,11.422472303234017
2005-09-23,11.590926103152972
2005-09-26,11.662198983772377
2005-09-27,11.655718110140938
2005-09-28,11.746419906616211
2005-09-29,11.77881908416748
