Date,close
2003-11-25,6.270379543304443
2003-11-26,6.292459011077881
2003-11-28,6.292459011077881
2003-12-01,6.182065963745117
2003-12-02,6.1025800704956055
2003-12-03,6.2571330070495605
2003-12-04,6.345446586608887
2003-12-05,6.3940205574035645
2003-12-08,6.358695030212402
2003-12-09,6.314537048339844
2003-12-10,6.1423211097717285
2003-12-11,6.248302459716797
2003-12-12,6.270379543304443
2003-12-15,6.292459011077881
2003-12-16,6.310122013092041
2003-12-17,6.292459011077881
2003-12-18,6.336616516113281
2003-12-19,6.270379543304443
2003-12-22,6.230637073516846
2003-12-23,6.226221561431885
2003-12-24,6.226221561431885
2003-12-26,6.159984588623047
2003-12-29,6.129075527191162
2003-12-30,6.1114115715026855
2003-12-31,6.076084613800049
2004-01-02,6.071669578552246
2004-01-05,6.093748092651367
2004-01-06,6.177648067474365
2004-01-07,6.756113529205322
2004-01-08,7.352241039276123
2004-01-09,8.389945983886719
2004-01-12,8.566575050354004
2004-01-13,8.438516616821289
2004-01-14,8.257476806640625
2004-01-15,8.323708534240723
2004-01-16,8.257476806640625
2004-01-20,8.319291114807129
2004-01-21,8.34578800201416
2004-01-22,8.301628112792969
2004-01-23,8.341370582580566
2004-01-26,8.160325050354004
2004-01-27,7.904211521148682
2004-01-28,7.926288604736328
2004-01-29,7.837973117828369
2004-01-30,7.873299598693848
2004-02-02,7.8291425704956055
2004-02-03,7.648095607757568
2004-02-04,7.542119979858398
2004-02-05,7.683423042297363
2004-02-06,7.603938102722168
2004-02-09,7.86005163192749
2004-02-10,8.089672088623047
2004-02-11,8.257476806640625
2004-02-12,8.610732078552246
2004-02-13,8.570989608764648
2004-02-17,8.69021987915039
2004-02-18,8.650474548339844
2004-02-19,8.566575050354004
2004-02-20,8.588652610778809
2004-02-23,8.518000602722168
2004-02-24,8.266303062438965
2004-02-25,8.676969528198242
2004-02-26,8.676969528198242
2004-02-27,8.522417068481445
2004-03-01,8.646059036254883
2004-03-02,8.676969528198242
2004-03-03,8.55774211883545
2004-03-04,8.588652610778809
2004-03-05,8.610732078552246
2004-03-08,8.610732078552246
2004-03-09,8.522417068481445
2004-03-10,8.522417068481445
2004-03-11,8.412023544311523
2004-03-12,8.257476806640625
2004-03-15,8.235394477844238
2004-03-16,8.301628112792969
2004-03-17,8.389945983886719
2004-03-18,8.275136947631836
2004-03-19,8.301628112792969
2004-03-22,8.102920532226562
2004-03-23,8.124998092651367
2004-03-24,8.058762550354004
2004-03-25,8.058762550354004
2004-03-26,8.054347038269043
2004-03-29,8.213316917419434
2004-03-30,8.102920532226562
2004-03-31,8.169157981872559
2004-04-01,8.124998092651367
2004-04-02,8.495923042297363
2004-04-05,8.610732078552246
2004-04-06,8.734374046325684
2004-04-07,8.831521034240723
2004-04-08,9.008151054382324
2004-04-12,9.162698745727539
2004-04-13,9.220108032226562
2004-04-14,8.853599548339844
2004-04-15,8.46059799194336
2004-04-16,8.685800552368164
2004-04-19,9.008151054382324
2004-04-20,9.074386596679688
2004-04-21,9.096467971801758
2004-04-22,9.131793022155762
2004-04-23,9.078803062438965
2004-04-26,9.05230712890625
2004-04-27,8.469425201416016
2004-04-28,7.94836950302124
2004-04-29,7.917458534240723
2004-04-30,7.458217620849609
2004-05-03,7.396398544311523
2004-05-04,7.573029041290283
2004-05-05,7.767324924468994
2004-05-06,7.908626556396484
2004-05-07,7.687840461730957
2004-05-10,7.471465110778809
2004-05-11,7.497959613800049
2004-05-12,7.50238037109375
2004-05-13,7.4184746742248535
2004-05-14,7.365490436553955
2004-05-17,7.480297088623047
2004-05-18,7.458217620849609
2004-05-19,7.5067925453186035
2004-05-20,7.480297088623047
2004-05-21,7.4626359939575195
2004-05-24,7.480297088623047
2004-05-25,7.32133150100708
2004-05-26,7.268340587615967
2004-05-27,7.4626359939575195
2004-05-28,7.524456024169922
2004-06-01,8.169157981872559
2004-06-02,8.301628112792969
2004-06-03,8.25305461883545
2004-06-04,8.085256576538086
2004-06-07,7.94836950302124
2004-06-08,8.0234375
2004-06-09,8.177987098693848
2004-06-10,8.036686897277832
2004-06-14,7.94836950302124
2004-06-15,7.926288604736328
2004-06-16,7.7717366218566895
2004-06-17,7.679004669189453
2004-06-18,7.6569294929504395
2004-06-21,7.718747615814209
2004-06-22,7.639266014099121
2004-06-23,7.683423042297363
2004-06-24,7.515623092651367
2004-06-25,7.202103614807129
2004-06-28,7.352241039276123
2004-06-29,7.096126079559326
2004-06-30,6.932743549346924
2004-07-01,7.029889106750488
2004-07-02,7.051969051361084
2004-07-06,6.8620924949646
2004-07-07,6.9239115715026855
2004-07-08,6.844427108764648
2004-07-09,6.80026912689209
2004-07-12,6.689876556396484
2004-07-13,6.614809513092041
2004-07-14,6.579481601715088
2004-07-15,6.5750651359558105
2004-07-16,6.535325050354004
2004-07-19,6.645719051361084
2004-07-20,6.80026912689209
2004-07-21,6.893002033233643
2004-07-22,6.711955547332764
2004-07-23,6.711955547332764
2004-07-26,6.6368889808654785
2004-07-27,6.6633830070495605
2004-07-28,6.689876556396484
2004-07-29,6.654549598693848
2004-07-30,6.645719051361084
2004-08-02,6.645719051361084
2004-08-03,6.628055095672607
2004-08-04,6.583898067474365
2004-08-05,6.579481601715088
2004-08-06,6.469089031219482
2004-08-09,6.535325050354004
2004-08-10,6.778191566467285
2004-08-11,6.720785140991211
2004-08-12,6.588315010070801
2004-08-13,6.561820983886719
2004-08-16,6.495582580566406
2004-08-17,6.601561069488525
2004-08-18,6.513246536254883
2004-08-19,6.535325050354004
2004-08-20,6.513246536254883
2004-08-23,6.614809513092041
2004-08-24,6.725202560424805
2004-08-25,6.6501336097717285
2004-08-26,6.667799472808838
2004-08-27,6.7826080322265625
2004-08-30,6.919496059417725
2004-08-31,7.016643524169922
2004-09-01,6.932743549346924
2004-09-02,6.813518047332764
2004-09-03,6.9989800453186035
2004-09-07,7.122620582580566
2004-09-08,7.012226581573486
2004-09-09,7.038722038269043
2004-09-10,7.051969051361084
2004-09-13,7.0431365966796875
2004-09-14,7.157948017120361
2004-09-15,7.140284061431885
2004-09-16,7.210933685302734
2004-09-17,7.246262550354004
2004-09-20,7.241847038269043
2004-09-21,7.259510517120361
2004-09-22,7.091710090637207
2004-09-23,7.113789081573486
2004-09-24,7.065217018127441
2004-09-27,7.109372615814209
2004-09-28,6.9989800453186035
2004-09-29,7.109372615814209
2004-09-30,7.815892219543457
2004-10-01,8.301628112792969
2004-10-04,7.7717366218566895
2004-10-05,7.943953514099121
2004-10-06,8.160325050354004
2004-10-07,8.102920532226562
2004-10-08,7.992527961730957
2004-10-11,7.970445156097412
2004-10-12,8.058762550354004
2004-10-13,8.0234375
2004-10-14,7.93953800201416
2004-10-15,8.111750602722168
2004-10-18,8.177987098693848
2004-10-19,8.416436195373535
2004-10-20,8.44293212890625
2004-10-21,8.747617721557617
2004-10-22,8.743206024169922
2004-10-25,8.743206024169922
2004-10-26,8.827106475830078
2004-10-27,8.699048042297363
2004-10-28,8.805023193359375
2004-10-29,8.712297439575195
2004-11-01,9.056726455688477
2004-11-02,9.317256927490234
2004-11-03,9.273096084594727
2004-11-04,9.131793022155762
2004-11-05,9.361411094665527
2004-11-08,9.277509689331055
2004-11-09,9.281929016113281
2004-11-10,9.273096084594727
2004-11-11,9.273096084594727
2004-11-12,9.560118675231934
2004-11-15,9.49388313293457
2004-11-16,9.617528915405273
2004-11-17,9.489469528198242
2004-11-18,9.405571937561035
2004-11-19,9.387907028198242
2004-11-22,9.58220100402832
2004-11-23,9.485051155090332
2004-11-24,9.471806526184082
2004-11-26,9.489469528198242
2004-11-29,9.418815612792969
2004-11-30,9.449725151062012
2004-12-01,9.61310863494873
2004-12-02,9.639604568481445
2004-12-03,9.652853965759277
2004-12-06,9.485051155090332
2004-12-07,9.555706024169922
2004-12-08,9.57336711883545
2004-12-09,9.42764663696289
2004-12-10,9.206856727600098
2004-12-13,9.206856727600098
2004-12-14,9.198030471801758
2004-12-15,9.608695983886719
2004-12-16,9.644017219543457
2004-12-17,9.714670181274414
2004-12-20,9.692594528198242
2004-12-21,9.79857063293457
2004-12-22,9.913385391235352
2004-12-23,10.156249046325684
2004-12-27,10.156249046325684
2004-12-28,10.143001556396484
2004-12-29,10.20482349395752
2004-12-30,10.421194076538086
2004-12-31,10.624319076538086
2005-01-03,10.558083534240723
2005-01-04,10.156249046325684
2005-01-05,9.825065612792969
2005-01-06,9.630770683288574
2005-01-07,9.926629066467285
2005-01-10,9.825065612792969
2005-01-11,9.82948112487793
2005-01-12,9.807403564453125
2005-01-13,10.266641616821289
