Date,high
2016-11-02,10.760000228881836
2016-11-03,10.680000305175781
2016-11-04,10.399999618530273
2016-11-07,10.40999984741211
2016-11-08,9.979999542236328
2016-11-09,9.772000312805176
2016-11-10,9.774999618530273
2016-11-11,9.880000114440918
2016-11-14,9.758999824523926
2016-11-15,9.550000190734863
2016-11-16,9.25
2016-11-17,8.970000267028809
2016-11-18,9.09000015258789
2016-11-21,9.5600004196167
2016-11-22,9.906000137329102
2016-11-23,10.423999786376953
2016-11-25,10.72599983215332
2016-11-28,10.260000228881836
2016-11-29,10.114999771118164
2016-11-30,10.199999809265137
2016-12-01,10.119999885559082
2016-12-02,10.170000076293945
2016-12-05,10.09000015258789
2016-12-06,10.109999656677246
2016-12-07,10.079999923706055
2016-12-08,10.0
2016-12-09,10.0
2016-12-12,10.0
2016-12-13,9.819999694824219
2016-12-14,9.833999633789062
2016-12-15,9.78499984741211
2016-12-16,9.697999954223633
2016-12-19,9.640000343322754
2016-12-20,9.279999732971191
2016-12-21,9.039999961853027
2016-12-22,8.359999656677246
2016-12-23,8.390000343322754
2016-12-27,8.899999618530273
2016-12-28,8.99899959564209
2016-12-29,9.074000358581543
2016-12-30,9.100000381469727
2017-01-03,9.140000343322754
2017-01-04,9.020999908447266
2017-01-05,8.76200008392334
2017-01-06,9.079999923706055
2017-01-09,8.5
2017-01-10,8.420000076293945
2017-01-11,8.449999809265137
2017-01-12,8.062999725341797
2017-01-13,8.170999526977539
2017-01-17,8.25
2017-01-18,8.180000305175781
2017-01-19,8.041999816894531
2017-01-20,8.4399995803833
2017-01-23,8.479999542236328
2017-01-24,8.430000305175781
2017-01-25,8.300000190734863
2017-01-26,8.199999809265137
2017-01-27,8.03499984741211
2017-01-30,8.140999794006348
2017-01-31,8.380000114440918
2017-02-01,8.32699966430664
2017-02-02,8.170000076293945
2017-02-03,8.140000343322754
2017-02-06,8.069999694824219
2017-02-07,9.0
2017-02-08,8.989999771118164
2017-02-09,8.548999786376953
2017-02-10,8.789999961853027
2017-02-13,8.381999969482422
2017-02-14,8.399999618530273
2017-02-15,8.479999542236328
2017-02-16,8.430000305175781
2017-02-17,8.399999618530273
2017-02-21,8.456999778747559
2017-02-22,8.489999771118164
2017-02-23,8.329999923706055
2017-02-24,8.170000076293945
2017-02-27,8.390000343322754
2017-02-28,8.039999961853027
2017-03-01,8.199999809265137
2017-03-02,8.017000198364258
2017-03-03,8.140000343322754
2017-03-06,8.119999885559082
2017-03-07,7.980000019073486
2017-03-08,8.020000457763672
2017-03-09,7.949999809265137
2017-03-10,7.892000198364258
2017-03-13,7.989999771118164
2017-03-14,8.520000457763672
2017-03-15,8.428999900817871
2017-03-16,8.380000114440918
2017-03-17,8.4399995803833
2017-03-20,8.5
2017-03-21,8.399999618530273
2017-03-22,8.149999618530273
2017-03-23,8.619999885559082
2017-03-24,8.40999984741211
2017-03-27,8.765000343322754
2017-03-28,8.869999885559082
2017-03-29,8.739999771118164
2017-03-30,8.6899995803833
2017-03-31,8.489999771118164
2017-04-03,8.449999809265137
2017-04-04,8.569999694824219
2017-04-05,8.449999809265137
2017-04-06,8.279999732971191
2017-04-07,8.289999961853027
2017-04-10,8.220000267028809
2017-04-11,8.3100004196167
2017-04-12,8.350000381469727
2017-04-13,8.59000015258789
2017-04-17,8.4399995803833
2017-04-18,8.420000076293945
2017-04-19,8.25
2017-04-20,8.399999618530273
2017-04-21,8.121000289916992
2017-04-24,8.180000305175781
2017-04-25,8.220000267028809
2017-04-26,8.239999771118164
2017-04-27,8.270000457763672
2017-04-28,8.1899995803833
2017-05-01,8.319999694824219
2017-05-02,8.270000457763672
2017-05-03,8.220000267028809
2017-05-04,8.140000343322754
2017-05-05,8.149999618530273
2017-05-08,8.149999618530273
2017-05-09,8.399999618530273
2017-05-10,8.470000267028809
2017-05-11,8.319999694824219
2017-05-12,8.359999656677246
2017-05-15,8.140000343322754
2017-05-16,8.029999732971191
2017-05-17,8.369999885559082
2017-05-18,7.960000038146973
2017-05-19,8.09000015258789
2017-05-22,7.820000171661377
2017-05-23,7.864999771118164
2017-05-24,7.679999828338623
2017-05-25,8.079999923706055
2017-05-26,8.100000381469727
2017-05-30,8.010000228881836
2017-05-31,8.010000228881836
2017-06-01,7.829999923706055
2017-06-02,7.800000190734863
2017-06-05,7.659999847412109
2017-06-06,7.690000057220459
2017-06-07,7.659999847412109
2017-06-08,7.370999813079834
