Date,open
2000-01-03,2.8857779599005178
2000-01-04,2.518497128640452
2000-01-05,2.5604726823039075
2000-01-06,2.528991734844515
2000-01-07,2.7703470185745593
2000-01-10,2.66540919817411
2000-01-11,2.686396708015267
2000-01-12,2.743892025401574
2000-01-13,2.7754313651095615
2000-01-14,2.8490217450787036
2000-01-18,2.901588481861156
2000-01-19,2.9121013087947873
2000-01-20,2.8700493858821354
2000-01-21,2.849022337106558
2000-01-24,2.6913283941313977
2000-01-25,2.670301155090332
2000-01-26,2.6387623751116367
2000-01-27,2.6703016729007363
2000-01-28,2.5967109564874993
2000-01-31,2.6072243818147913
2000-02-01,2.649275343865156
2000-02-02,2.733379638556278
2000-02-03,2.7964576972547426
2000-02-04,2.7018402173699614
2000-02-07,2.68081652112754
2000-02-08,2.638762746126421
2000-02-09,2.6282502407849577
2000-02-10,2.533633371037761
2000-02-11,2.680814151763916
2000-02-14,2.6282500179987105
2000-02-15,2.6492753835824816
2000-02-16,2.7544052460614377
2000-02-17,2.7018405387760587
2000-02-18,2.722866211279455
2000-02-22,2.628249747137869
2000-02-23,2.5861981399988725
2000-02-24,2.5126072998557776
2000-02-25,2.365424423604398
2000-02-28,2.3654245332474226
2000-02-29,2.386450960010779
2000-03-01,2.607223175048828
2000-03-02,2.6913278069294675
2000-03-03,2.985693253334679
2000-03-06,2.8805602162861996
2000-03-07,3.0487710018221748
2000-03-08,3.1328735714716625
2000-03-09,3.195950698852539
2000-03-10,3.101334945119993
2000-03-13,3.0803083679447436
2000-03-14,3.0803095867504946
2000-03-15,3.1539001562489584
2000-03-16,3.0803077459335326
2000-03-17,3.1539006007684245
2000-03-20,3.080308506277954
2000-03-21,3.0908230156404115
2000-03-22,3.216979074006033
2000-03-23,3.195951223373413
2000-03-24,3.1854385602272166
2000-03-27,3.0908215732897744
2000-03-28,3.1433844975283227
2000-03-29,3.2590291997021303
2000-03-30,3.648011852865634
2000-03-31,3.858269093662588
2000-04-03,3.700573951967301
2000-04-04,4.015964841711291
2000-04-05,3.8898114062824836
2000-04-06,3.7951908996028285
2000-04-07,3.9003212716844344
2000-04-10,3.963398138019774
2000-04-11,3.7951927172342934
2000-04-12,4.02111183892179
2000-04-13,4.042165795151068
2000-04-14,4.136903449412316
2000-04-17,3.9474291762474123
2000-04-18,3.8211095697001403
2000-04-19,3.979009097477175
2000-04-20,4.126377956760837
2000-04-24,3.968479899309015
2000-04-25,3.9579528727859414
2000-04-26,4.000058754411324
2000-04-27,3.9579525689284005
2000-04-28,4.0316399234024125
2000-05-01,4.210589127840051
2000-05-02,4.3790132389512175
2000-05-03,4.515857481956481
2000-05-04,4.421119130222846
2000-05-05,4.621121496682639
2000-05-08,4.736912918501887
2000-05-09,4.873757214201879
2000-05-10,4.78954455645188
2000-05-11,4.8842824624096
2000-05-12,4.96849544324373
2000-05-15,4.979022797891649
2000-05-16,4.96849524123328
2000-05-17,4.736913996261532
2000-05-18,5.010600875635616
2000-05-19,5.1790246637294475
2000-05-22,5.242183868775148
2000-05-23,5.315870448767421
2000-05-24,5.252710676096516
2000-05-25,5.305342327464711
2000-05-26,5.136918981870015
2000-05-30,5.052708545363093
2000-05-31,5.263237311289861
2000-06-01,5.53692434173346
2000-06-02,5.431659772747853
2000-06-05,5.136921947787267
2000-06-06,5.042180939974538
2000-06-07,5.284287553787231
2000-06-08,5.305342316858977
2000-06-09,5.4211349270988025
2000-06-12,5.379028711117618
2000-06-13,5.526398985009444
2000-06-14,5.610609609689285
2000-06-15,5.621137253323892
2000-06-16,5.6211392922521926
2000-06-19,5.81061458718466
2000-06-20,5.642189210575609
2000-06-21,5.652715391385954
2000-06-22,5.779034999168587
2000-06-23,5.484294895864389
2000-06-26,5.600084499212412
2000-06-27,5.43166122219368
2000-06-28,5.5369236545027976
2000-06-29,5.642189760561342
2000-06-30,5.684295429849032
2000-07-03,5.652717202166679
2000-07-05,5.536926719149374
2000-07-06,5.13691811768905
2000-07-07,4.800071835517883
2000-07-10,5.379028024987429
2000-07-11,5.136918822770873
2000-07-12,5.64219115695233
2000-07-13,5.290181139443952
2000-07-14,5.385021441512637
2000-07-17,5.311254925198026
2000-07-18,5.079413571054973
2000-07-19,5.30071723244407
2000-07-20,5.216409944254776
2000-07-21,4.931882055405785
2000-07-24,4.742193658510116
2000-07-25,4.700038916534847
2000-07-26,4.563042359941462
2000-07-27,4.731654611684508
2000-07-28,4.9740339358647665
2000-07-31,5.22695119587614
2000-08-01,4.974031602805443
2000-08-02,5.195335313677788
2000-08-03,5.479865263378809
2000-08-04,5.416638376152082
2000-08-07,5.543095935515851
2000-08-08,5.553634854271298
2000-08-09,5.722245619431982
2000-08-10,5.690632546405687
2000-08-11,5.7960135658292
2000-08-14,5.785470760983529
2000-08-15,5.901394024701186
2000-08-16,5.9962382705499095
2000-08-17,6.027855958609745
2000-08-18,6.154313249159024
2000-08-21,6.2070009610087595
2000-08-22,6.217541052901156
2000-08-23,6.2386190022853825
2000-08-24,6.365074703567906
2000-08-25,6.386154067968026
2000-08-28,6.396692276000977
2000-08-29,6.428306627043943
2000-08-30,6.565303714361915
2000-08-31,6.449378967285156
2000-09-01,6.4915337562561035
2000-09-05,6.449380939657037
2000-09-06,6.470459869712781
2000-09-07,6.617991345864979
2000-09-08,6.523149861827973
2000-09-11,6.5336874563862954
2000-09-12,6.723371391711028
2000-09-13,6.828758950446062
2000-09-14,6.617993204375546
2000-09-15,6.670682532123373
2000-09-18,6.660146898993954
2000-09-19,6.733913393988125
2000-09-20,6.586378484260378
2000-09-21,6.660142985823887
2000-09-22,6.407227516174316
2000-09-25,6.354538810152968
2000-09-26,6.3123863436054455
2000-09-27,6.607453313809407
2000-09-28,6.723375355586027
2000-09-29,6.6179935081212085
2000-10-02,6.649607717709278
2000-10-03,6.691758938228028
2000-10-04,6.628530421526329
2000-10-05,6.375613704752398
2000-10-06,6.2386191555067185
2000-10-09,6.428307007641682
2000-10-10,6.428304027151805
2000-10-11,6.976294904065556
2000-10-12,7.081673415549076
2000-10-13,7.087564086914062
2000-10-16,7.087564380890732
2000-10-17,6.918809340981876
2000-10-18,7.1719347654715095
2000-10-19,7.150844472249349
2000-10-20,7.150841722557012
2000-10-23,7.340690312947769
2000-10-24,7.214128240942955
2000-10-25,6.64459112747011
2000-10-26,6.212162951038223
2000-10-27,6.391460643095129
2000-10-30,6.391458057662815
2000-10-31,6.496931881374783
2000-11-01,7.2457674759431825
2000-11-02,7.087565452540845
2000-11-03,6.929359628094567
2000-11-06,6.844979499948436
2000-11-07,6.792244680996599
2000-11-08,6.771155256743825
2000-11-09,6.897718620300292
2000-11-10,6.739509862044762
2000-11-13,6.750057704184641
2000-11-14,6.5813074763517205
2000-11-15,6.876624235425677
2000-11-16,7.3828770976864675
2000-11-17,7.456705248458338
2000-11-20,7.403967949060293
2000-11-21,7.055922812791501
2000-11-22,7.414516644721681
2000-11-24,7.583267549892048
2000-11-27,7.688738928466547
2000-11-28,7.720381634011453
2000-11-29,7.593816659746378
2000-11-30,7.22467547137186
2000-12-01,7.20357865388551
2000-12-04,7.541084461238073
2000-12-05,7.762569142811334
2000-12-06,7.973506191584069
2000-12-07,8.100071126525963
2000-12-08,7.741475770244859
2000-12-11,7.741473486548975
2000-12-12,8.015696635375818
2000-12-13,8.152804422195844
2000-12-14,8.057885360717773
2000-12-15,7.931318328136535
2000-12-18,8.057885728701196
2000-12-19,8.363742722011411
2000-12-20,8.500857541091424
2000-12-21,8.521950377679046
2000-12-22,8.722344873043207
2000-12-26,8.775077828406214
2000-12-27,9.365709591868729
2000-12-28,9.428988770393042
2000-12-29,9.523910103455288
2001-01-02,9.186406246839631
2001-01-03,8.943829633751694
2001-01-04,8.268821644333173
2001-01-05,7.994599286247703
2001-01-08,8.100074360388836
2001-01-09,8.395385273975304
2001-01-10,8.184449290127443
2001-01-11,8.311009099164348
2001-01-12,8.021596748138144
2001-01-16,7.726059770646275
2001-01-17,8.053253755369386
2001-01-18,7.388309226638969
2001-01-19,7.2616523053013
2001-01-22,7.472741969426473
2001-01-23,7.6521798968315125
2001-01-24,7.778836667537689
2001-01-25,7.768273417826846
2001-01-26,7.947704103469849
2001-01-29,7.915198971843204
2001-01-30,7.665260850829745
2001-01-31,7.51496620517611
2001-02-01,7.455860943021303
2001-02-02,7.346089337354782
2001-02-05,7.4811872922086895
2001-02-06,7.726061784795979
2001-02-07,7.9202636628889005
2001-02-08,7.937148754083423
2001-02-09,7.786854340015124
2001-02-12,8.198911869441872
2001-02-13,7.742947902109005
2001-02-14,7.970929574528351
2001-02-15,7.947282414381898
2001-02-16,7.818945645742922
2001-02-20,7.776721389562431
2001-02-21,7.818942604573834
2001-02-22,7.590959544159489
2001-02-23,7.449100572476371
2001-02-26,7.405196666053113
2001-02-27,7.471055729480613
2001-02-28,7.49301327810998
2001-03-01,7.303867679347593
2001-03-02,7.481190664051847
2001-03-05,7.700728456272691
2001-03-06,7.83582733592836
2001-03-07,8.030039688137046
2001-03-08,8.393125199821917
2001-03-09,8.443778694889222
2001-03-12,8.426891891771504
2001-03-13,8.019904730647875
2001-03-14,7.734501092991899
2001-03-15,7.835825979082147
2001-03-16,7.51496549189032
2001-03-19,7.531850486161433
2001-03-20,7.754765068522462
2001-03-21,7.903379195671229
2001-03-22,7.447411589551446
2001-03-23,7.2515212901101735
2001-03-26,7.3444032495176526
2001-03-27,7.346088402545522
2001-03-28,7.177211191980149
2001-03-29,6.966119310579824
2001-03-30,6.7702251358168
2001-04-02,7.004958122615628
2001-04-03,6.695915346336824
2001-04-04,6.501712398526517
2001-04-05,6.619923271160982
2001-04-06,6.8225746017401185
2001-04-09,6.940786577441811
2001-04-10,7.194099263832386
2001-04-11,7.386742432022831
2001-04-12,7.249823238233382
2001-04-16,7.319126841751202
2001-04-17,7.538866865002382
2001-04-18,7.660576479993817
2001-04-19,7.478018399384432
2001-04-20,7.2937726829093865
2001-04-23,7.437450313366389
2001-04-24,7.817773036845641
2001-04-25,8.0290697897645
2001-04-26,8.21500517979401
2001-04-27,8.086535313637906
2001-04-30,7.978360064032364
2001-05-01,7.816087148022623
2001-05-02,7.60648311146997
2001-05-03,7.183900847676268
2001-05-04,7.141642774899729
2001-05-07,7.505067827440162
2001-05-08,7.395191219719973
2001-05-09,7.437447321099352
2001-05-10,7.623385164893197
2001-05-11,7.538871868114866
2001-05-14,7.6183181788279635
2001-05-15,7.682549506683377
2001-05-16,8.012161973821156
2001-05-17,7.861721374665759
2001-05-18,8.128794863790983
2001-05-21,8.336701399226355
2001-05-22,8.40939050807085
2001-05-23,8.198098044733177
2001-05-24,7.738332033209894
2001-05-25,7.69100137712418
2001-05-29,7.7687539026946215
2001-05-30,7.626766756709185
2001-05-31,7.564223733421066
2001-06-01,7.614934501432072
2001-06-04,7.7332607145087495
2001-06-05,7.564226108203445
2001-06-06,7.521967555340746
2001-06-07,7.058815056297457
2001-06-08,7.038533868494069
2001-06-11,7.0486722502295285
2001-06-12,7.234613001841736
2001-06-13,7.285320914021192
2001-06-14,7.030081171632317
2001-06-15,6.796818904941507
2001-06-18,6.879641846558818
2001-06-19,6.7613190643686885
2001-06-20,6.7596256868635605
2001-06-21,6.653138498421938
2001-06-22,6.271123626676019
2001-06-25,6.321833873590206
2001-06-26,6.338732727088552
2001-06-27,6.331972003774237
2001-06-28,6.222101276152362
2001-06-29,6.068283820634407
2001-07-02,6.093638435317805
2001-07-03,5.8924866921585135
2001-07-05,5.983768313320272
2001-07-06,6.168012454000129
2001-07-09,6.186605082458188
2001-07-10,6.034477035857771
2001-07-11,5.789379077487522
2001-07-12,5.721763511488234
2001-07-13,5.601730194809867
2001-07-16,5.667730950994671
2001-07-17,5.330950451253995
2001-07-18,5.386797098980122
2001-07-19,5.31402544239644
2001-07-20,5.351257970204826
2001-07-23,5.5001847112749385
2001-07-24,5.435878907164909
2001-07-25,5.317410265313588
2001-07-26,5.7540400961171025
2001-07-27,5.923279140660544
2001-07-30,6.058665286709593
2001-07-31,6.177131833137472
2001-08-01,6.041741777741203
2001-08-02,5.880967688024744
2001-08-03,5.923278161362476
2001-08-06,5.7997350441378295
2001-08-07,5.7540419219445536
2001-08-08,5.711732822774159
2001-08-09,5.4443378934201165
2001-08-10,5.457874218036889
2001-08-13,5.41556928058916
2001-08-14,5.669423580169678
2001-08-15,5.635576143856186
2001-08-16,6.117898900422129
2001-08-17,6.106053975079632
2001-08-20,5.965585969169875
2001-08-21,5.838660448299663
2001-08-22,5.830197547485961
2001-08-23,5.73881063755091
2001-08-24,5.588189927975918
2001-08-27,5.542495831047389
2001-08-28,5.461261406433006
2001-08-29,5.49680025642232
2001-08-30,5.483262820960837
2001-08-31,5.344486758009265
2001-09-04,5.500184059143066
2001-09-05,5.457875867528239
2001-09-06,5.381720841951511
2001-09-07,5.466337200248978
2001-09-10,5.469724661939037
2001-09-17,5.550955349014902
2001-09-18,5.072017275570587
2001-09-19,4.90616758319017
2001-09-20,4.730159455990648
2001-09-21,4.527075877608815
2001-09-24,5.060171283144456
2001-09-25,4.571077359051222
2001-09-26,4.567694330941936
2001-09-27,4.366302891857585
2001-09-28,4.764008175642311
2001-10-01,4.841855864543681
2001-10-02,4.72169705764828
2001-10-03,4.772468740513185
2001-10-04,5.038169015017685
2001-10-05,5.330949155066356
2001-10-08,5.317410974817049
2001-10-09,5.417260079252006
2001-10-10,5.449416516899606
2001-10-11,5.754040458244163
2001-10-12,5.75403807204899
2001-10-15,5.760813767647612
2001-10-16,5.5913807984321355
2001-10-17,5.860785520830162
2001-10-18,5.6252669798356605
2001-10-19,5.506661078509163
2001-10-22,5.67609752552708
2001-10-23,5.793010325630194
2001-10-24,5.811647748090576
2001-10-25,5.911616587855289
2001-10-26,6.116631069899977
2001-10-29,6.67576888079677
2001-10-30,6.2860646828194975
2001-10-31,5.996332080017304
2001-11-01,5.947195380966816
2001-11-02,6.060715739910082
2001-11-05,5.777761763113305
2001-11-06,5.642208860076879
2001-11-07,5.67609900967082
2001-11-08,6.014970249843763
2001-11-09,6.1335729370530485
2001-11-12,6.167461317451938
2001-11-13,6.118325015004906
2001-11-14,5.930249544137486
2001-11-15,5.591379651404599
2001-11-16,5.386361590788389
2001-11-19,5.511744695685391
2001-11-20,5.659154045340037
2001-11-21,5.82859147037402
2001-11-23,5.743873744980808
2001-11-26,5.869253456215527
2001-11-27,5.777757753373438
2001-11-28,5.743871524599509
2001-11-29,5.862477989663188
2001-11-30,5.959057675034109
2001-12-03,5.676099130816685
2001-12-04,6.09968855347969
2001-12-05,6.607993702384562
2001-12-06,6.6266323794565665
2001-12-07,6.438561356296824
2001-12-10,6.26912452648131
2001-12-11,6.328426304271651
2001-12-12,5.99802514197999
2001-12-13,5.930253686565767
2001-12-14,5.99802566155033
2001-12-17,6.192877985955922
2001-12-18,5.964139104029534
2001-12-19,6.216597641649184
2001-12-20,6.319956171938803
2001-12-21,6.387728238209498
2001-12-24,6.4639741910043105
2001-12-26,6.59274388515573
2001-12-27,6.5741094321218085
2001-12-28,6.602914467403535
2001-12-31,6.607993702384562
2002-01-02,6.472445866978489
2002-01-03,6.421618496080953
2002-01-04,6.3538418878682945
2002-01-07,6.379257019118874
2002-01-08,6.379259152480567
2002-01-09,6.348756056287482
2002-01-10,6.353844075786281
2002-01-11,6.133575181428235
2002-01-14,5.828589243853139
2002-01-15,5.9031897129656645
2002-01-16,5.894708680108024
2002-01-17,5.874353482824099
2002-01-18,5.7030218414977725
2002-01-22,5.767482570508611
2002-01-23,5.563922981646964
2002-01-24,5.6826682805011535
2002-01-25,5.801413072896944
2002-01-28,5.898101343896276
2002-01-29,5.6266899785598605
2002-01-30,5.290817179867987
2002-01-31,5.669098714677272
2002-02-01,5.765790029377654
2002-02-04,5.61990367517652
2002-02-05,5.619904537874998
2002-02-06,5.604637218174642
2002-02-07,5.521515257756787
2002-02-08,5.377331380311365
2002-02-11,5.443487720745364
2002-02-12,5.538481697098627
2002-02-13,5.453664463765844
2002-02-14,5.465541448193236
2002-02-15,5.594459902028554
2002-02-19,5.479108842663206
2002-02-20,5.5808869034690245
2002-02-21,5.529998712190421
2002-02-22,5.667400393082565
2002-02-25,5.73525437594144
2002-02-26,5.933721043673612
2002-02-27,5.889619869590008
2002-02-28,5.877745316560635
2002-03-01,6.02193203257046
2002-03-04,5.979526015326535
2002-03-05,6.089784697900333
2002-03-06,6.191566893152794
2002-03-07,6.5477923019647575
2002-03-08,6.6156435392480075
2002-03-11,6.700461312460594
2002-03-12,6.615643574646296
2002-03-13,6.7343816516600965
2002-03-14,6.756436440452626
2002-03-15,6.615640676704941
2002-03-18,6.725906872363356
2002-03-19,6.785273621953493
2002-03-20,6.902320765350355
2002-03-21,6.805630188474923
2002-03-22,6.920979404293318
2002-03-25,6.717424757444962
2002-03-26,6.708942884317219
2002-03-27,6.698763607789131
2002-03-28,6.900626129059748
2002-04-01,6.931155344389067
2002-04-02,7.105881120896147
2002-04-03,7.107576355597964
2002-04-04,6.98883387336131
2002-04-05,6.778487061136654
2002-04-08,6.768314930687078
2002-04-09,6.825984923307397
2002-04-10,6.620732767477765
2002-04-11,6.761523356607562
2002-04-12,6.63923954082591
2002-04-15,6.588300542869241
2002-04-16,6.6392397436959545
2002-04-17,6.666407568765616
2002-04-18,6.922810356887871
2002-04-19,6.90413407062165
2002-04-22,6.997520290982529
2002-04-23,7.019596054965395
2002-04-24,6.96186428104674
2002-04-25,6.987334056176994
2002-04-26,7.1044977947238035
2002-04-29,7.150340557098389
2002-04-30,7.192794583256111
2002-05-01,7.012805724057822
2002-05-02,7.1741147452086915
2002-05-03,7.364291960469418
2002-05-06,7.335424607218455
2002-05-07,7.182607825121387
2002-05-08,7.301466694514718
2002-05-09,7.335427012134042
2002-05-10,7.287883903607944
2002-05-13,7.208075021108258
2002-05-14,7.471269917935126
2002-05-15,7.342218949967867
2002-05-16,7.235245737665306
2002-05-17,7.259019082122692
2002-05-20,7.157135233111535
2002-05-21,7.18260640491798
2002-05-22,7.219965855431943
2002-05-23,7.360899270229441
2002-05-24,7.233546146716565
2002-05-28,7.157134784050004
2002-05-29,6.999218295999027
2002-05-30,7.0620446197076365
2002-05-31,6.96526201182332
2002-06-03,6.9856373324073795
2002-06-04,6.826020822125629
2002-06-05,6.673202658488054
2002-06-06,6.775083528276808
2002-06-07,6.666407718859281
2002-06-10,6.741122625303316
2002-06-11,6.554338436325472
2002-06-12,6.477930067026364
2002-06-13,6.452457091171467
2002-06-14,6.435479179984191
2002-06-17,6.625656392711877
2002-06-18,6.657920893441433
2002-06-19,6.698673175678815
2002-06-20,6.664710553725138
2002-06-21,6.661315989057326
2002-06-24,6.5849033484402435
2002-06-25,6.698673043675812
2002-06-26,6.630750147046363
2002-06-27,6.719048227062617
2002-06-28,6.674902099981663
2002-07-01,6.724136670592785
2002-07-02,6.571319356636102
2002-07-03,6.370953930588209
2002-07-05,6.403217454453404
2002-07-08,6.477928499391071
2002-07-09,6.33699618618187
2002-07-10,6.350578003816962
2002-07-11,6.036445630667295
2002-07-12,6.041540680365397
2002-07-15,5.941310893050525
2002-07-16,5.932813096839987
2002-07-17,6.136803599054729
2002-07-18,5.94981201570544
2002-07-19,5.909011149995174
2002-07-22,5.771318579648891
2002-07-23,5.354829526323877
2002-07-24,5.125338075217415
