Date,high
2000-04-05,7.6785151385313
2000-04-06,7.739456792380779
2000-04-07,7.587106527428839
2000-04-10,7.5566362782065655
2000-04-11,7.4956948806512305
2000-04-12,8.166043255847672
2000-04-13,8.409807540826607
2000-04-14,8.287924823724468
2000-04-17,8.013691115982917
2000-04-18,7.9527504792962525
2000-04-19,7.891810739651457
2000-04-20,7.769927968455197
2000-04-24,7.800397858790786
2000-04-25,7.891810739651457
2000-04-26,7.830869674682618
2000-04-27,7.800397858790786
2000-04-28,8.226982309863514
2000-05-01,8.775447845458984
2000-05-02,8.744982205641735
2000-05-03,8.684037857444743
2000-05-04,8.531686782836914
2000-05-05,8.684036459302526
2000-05-08,9.049680655837403
2000-05-09,8.958266302865873
2000-05-10,8.684036459302526
2000-05-11,8.927798363455134
2000-05-12,9.049684522259838
2000-05-15,9.384853553174235
2000-05-16,9.53720719777137
2000-05-17,9.598147838843241
2000-05-18,9.32391332909958
2000-05-19,9.01920915966007
2000-05-22,8.958267083115881
2000-05-23,9.262972719824187
2000-05-24,9.506734732855628
2000-05-25,9.445793449594616
2000-05-26,9.659083777687268
2000-05-30,9.811437370276508
2000-05-31,9.99425983428955
2000-06-01,9.994261319208572
2000-06-02,10.268491206515451
2000-06-05,10.17708226006832
2000-06-06,10.177083120358102
2000-06-07,10.085671424865723
2000-06-08,10.055201847899008
2000-06-09,10.238020896911621
2000-06-12,10.146612802243329
2000-06-13,10.146613121032715
2000-06-14,10.055201956093846
2000-06-15,9.872380045438026
2000-06-16,9.872377692267312
2000-06-19,9.811439408552753
2000-06-20,9.780971579822195
2000-06-21,9.32391789758568
2000-06-22,9.506734072688616
2000-06-23,9.506732267379913
2000-06-26,9.811437188158619
2000-06-27,9.994259242952012
2000-06-28,9.963790670826882
2000-06-29,10.512254477604586
2000-06-30,10.695076303920587
2000-07-03,10.481788542017009
2000-07-05,10.359903218658816
2000-07-06,10.725544800251644
2000-07-07,10.756015106871606
2000-07-10,10.664607131374469
2000-07-11,10.420845992681606
2000-07-12,10.177083120358102
2000-07-13,9.963789361719602
2000-07-14,10.298964286644505
2000-07-17,10.11614140136168
2000-07-18,9.96379227515969
2000-07-19,10.146612802243329
2000-07-20,10.329433837763592
2000-07-21,10.238021612535237
2000-07-24,9.99425983428955
2000-07-25,10.329431825723113
2000-07-26,10.359905354537409
2000-07-27,10.359905029046741
2000-07-28,9.963789827094548
2000-07-31,10.298961516119283
2000-08-01,10.359903218658816
2000-08-02,10.298964286644505
2000-08-03,10.207551673824671
2000-08-04,9.902849197387695
2000-08-07,10.908374786376953
2000-08-08,11.88341750739225
2000-08-09,11.5787203037144
2000-08-10,11.700598763170625
2000-08-11,11.822476222123296
2000-08-14,11.761540446790214
2000-08-15,11.731068309052528
2000-08-16,11.700593336871464
2000-08-17,11.761537945631078
2000-08-18,11.73106658863846
2000-08-21,11.731063642887534
2000-08-22,11.792005914514794
2000-08-23,12.188122127345737
2000-08-24,12.249067560849278
2000-08-25,11.852950951667559
2000-08-28,11.578713156132157
2000-08-29,11.822476222123296
2000-08-30,12.127184340051842
2000-08-31,12.157653263896602
2000-09-01,12.279530604271029
2000-09-05,12.157657621084311
2000-09-06,12.066243050912066
2000-09-07,12.157650250271102
2000-09-08,12.340476798307506
2000-09-11,12.40141722253992
2000-09-12,12.157650250271102
2000-09-13,12.645179796732231
2000-09-14,12.309998239288538
2000-09-15,12.188118967711851
2000-09-18,12.09671696569052
2000-09-19,12.157650794587779
2000-09-20,12.188126905455487
2000-09-21,11.792008375054612
2000-09-22,12.157654128522713
2000-09-25,12.523292354089682
2000-09-26,12.370941664727019
2000-09-27,13.041285099590285
2000-09-28,13.467874602903525
2000-09-29,13.345992948369563
2000-10-02,13.041285099590285
2000-10-03,12.949883024925834
2000-10-04,12.523293081245152
2000-10-05,12.88893771229403
2000-10-06,13.04128927122541
2000-10-09,12.919411152944303
2000-10-10,12.706115782277552
2000-10-11,12.645170873075985
2000-10-12,12.462353257428544
2000-10-13,12.188117027282717
2000-10-16,12.675647154982276
2000-10-17,12.67564856018726
2000-10-18,12.553766250610352
2000-10-19,12.675645672679082
2000-10-20,12.218589216795838
2000-10-23,11.792010420182194
2000-10-24,12.066243050912066
2000-10-25,12.645178188294995
2000-10-26,12.340478543939966
2000-10-27,12.188123937279281
2000-10-30,13.285050727414921
2000-10-31,13.589752895269111
2000-11-01,14.138226130569603
2000-11-02,14.13821842718446
2000-11-03,13.596785951150363
2000-11-06,12.982931746447662
2000-11-07,13.719554704022679
2000-11-08,14.087860743140226
2000-11-09,14.640332125243885
2000-11-10,14.916569397067438
2000-11-13,14.548251104653604
2000-11-14,14.425482218653112
2000-11-15,14.855184320520916
2000-11-16,15.07002544403076
2000-11-17,15.19278891186481
2000-11-20,14.701713737797691
2000-11-21,14.087862938078608
2000-11-22,13.780936988436448
2000-11-24,13.719552993774414
2000-11-27,14.302714390976803
2000-11-28,14.241326963172018
2000-11-29,13.934398162019587
2000-11-30,14.97794449422147
2000-12-01,15.039330203184615
2000-12-04,15.653181496505768
2000-12-05,15.898724449208785
2000-12-06,16.35910115541906
2000-12-07,17.003652354222524
2000-12-08,17.924423217773438
2000-12-11,17.46404192895687
2000-12-12,17.27988881920917
2000-12-13,17.126420342525822
2000-12-14,16.880879039377877
2000-12-15,17.249190213032854
2000-12-18,17.52542978264563
2000-12-19,17.18781492222473
2000-12-20,16.788804345031163
2000-12-21,16.328420252498866
2000-12-22,16.666030883789062
2000-12-26,16.850197025892843
2000-12-27,16.942266238065844
2000-12-28,17.402659659792278
2000-12-29,17.617500436542493
2001-01-02,17.249189242157062
2001-01-03,17.985808484222346
2001-01-04,17.187801758223365
2001-01-05,16.451187879368867
2001-01-08,16.328420252498866
2001-01-09,16.880889561923013
2001-01-10,16.604653940110218
2001-01-11,16.635344349821267
2001-01-12,16.052185965026887
2001-01-16,15.591789871968633
2001-01-17,15.469018970844811
2001-01-18,15.929414962804216
2001-01-19,15.561109080553289
2001-01-22,16.205650664792312
2001-01-23,16.42049256405836
2001-01-24,16.666032557655004
2001-01-25,16.69673153268756
2001-01-26,16.481882898242937
2001-01-29,16.451187267530248
2001-01-30,16.598509771439595
2001-01-31,16.402080475252372
2001-02-01,16.451181411743164
2001-02-02,16.62306478864316
2001-02-05,16.573959350585938
2001-02-06,16.57396081330209
2001-02-07,16.54449037819873
2001-02-08,16.372616108980516
2001-02-09,16.254754735237725
2001-02-12,16.328415570917127
2001-02-13,16.50029315340736
2001-02-14,16.20564897258349
2001-02-15,15.886439987468135
2001-02-16,16.043592176145914
2001-02-20,15.861888392477022
2001-02-21,15.616349994722032
2001-02-22,15.066346922505547
2001-02-23,15.071250208284365
2001-02-26,15.415010886035436
2001-02-27,15.537776967220582
2001-02-28,15.346261106802535
2001-03-01,15.262774820882484
2001-03-02,15.768582684932658
2001-03-05,15.812776201203656
2001-03-06,15.7391215620387
2001-03-07,15.73911995187819
2001-03-08,15.886444927843819
2001-03-09,15.935556549424966
2001-03-12,16.156542864264885
2001-03-13,15.567241706946387
2001-03-14,14.486864332313589
2001-03-15,14.339543365004548
2001-03-16,14.241326380607498
2001-03-19,13.927040213389915
2001-03-20,13.79935513759861
2001-03-21,13.725691612051799
2001-03-22,13.504708298941571
2001-03-23,13.50469970703125
2001-03-26,13.750245590842788
2001-03-27,13.774797849846108
2001-03-28,13.995778717325594
2001-03-29,14.48686850283
2001-03-30,14.771694768768812
2001-04-02,14.987768230365097
2001-04-03,14.904284407151385
2001-04-04,14.526145911460793
2001-04-05,14.732407569885254
2001-04-06,14.693114104337843
2001-04-09,14.7176742943939
2001-04-10,14.737318350527978
2001-04-11,14.658743165398025
2001-04-12,14.67839354629997
2001-04-16,14.855174064636232
2001-04-17,15.164561123655133
2001-04-18,15.198932891782682
2001-04-19,14.830622541902112
2001-04-20,14.732402013215275
2001-04-23,14.486865578618202
2001-04-24,14.31498793937142
2001-04-25,14.118554355754396
2001-04-26,14.486865617381236
2001-04-27,14.354275961765383
2001-04-30,14.53597552348044
2001-05-01,14.486865997314453
2001-05-02,14.585084358687698
2001-05-03,14.241318454656671
2001-05-04,14.535974502563477
2001-05-07,14.570351840818965
2001-05-08,14.634188668361828
2001-05-09,14.21676706757584
2001-05-10,14.29043228383564
2001-05-11,14.339541619071591
2001-05-14,14.437758445739744
2001-05-15,14.830624840975696
2001-05-16,15.282415439981115
2001-05-17,15.523048280769594
2001-05-18,15.370806766940987
2001-05-21,15.351169926993004
2001-05-22,15.174379325222787
2001-05-23,15.149828910827635
2001-05-24,15.434649097646405
2001-05-25,15.665451992806021
2001-05-29,15.665456491457064
2001-05-30,15.670368563343692
2001-05-31,15.783316560390087
2001-06-01,15.650723217972452
2001-06-04,15.753849198714676
2001-06-05,15.969926530814883
2001-06-06,15.906087069984311
2001-06-07,15.837341520175015
2001-06-08,15.488665882756871
2001-06-11,15.537780234193631
2001-06-12,15.439557330928176
2001-06-13,15.184203045605592
2001-06-14,15.10071762500021
2001-06-15,14.76678506727059
2001-06-18,14.953396159659114
2001-06-19,15.051605693508584
2001-06-20,15.262774820882484
2001-06-21,15.346255064634079
2001-06-22,15.297145749204642
2001-06-25,15.282412126317046
2001-06-26,15.252952627809375
2001-06-27,15.16947196172435
2001-06-28,15.198928336751381
2001-06-29,15.213665962219238
2001-07-02,15.616348893348219
2001-07-03,15.532858469913826
2001-07-05,15.714567712830956
2001-07-06,15.655641679776675
2001-07-09,15.47393313832683
2001-07-10,15.370812804861451
2001-07-11,15.218577876235907
2001-07-12,15.33643672192657
2001-07-13,15.518137266320123
2001-07-16,15.493579864501953
2001-07-17,15.542692497621253
2001-07-18,15.419918904154073
2001-07-19,15.469031664838502
2001-07-20,15.149827121739357
2001-07-23,14.786428022356016
2001-07-24,14.658745622527874
2001-07-25,14.437761122148151
2001-07-26,14.339538553131089
2001-07-27,14.29042947284707
2001-07-30,14.22659641489347
2001-07-31,14.68330173273663
2001-08-01,14.756960564873133
2001-08-02,14.6096368094213
2001-08-03,14.560530862565672
2001-08-06,14.658744091966097
2001-08-07,14.624363947250913
2001-08-08,14.216769379977565
2001-08-09,14.098920883364677
2001-08-10,14.143108370640466
2001-08-13,14.408297946449657
2001-08-14,14.535974753892779
2001-08-15,14.604726782685693
2001-08-16,14.54579610260158
2001-08-17,14.585079590012079
2001-08-20,14.511420263962599
2001-08-21,14.75696030226618
2001-08-22,14.634190590630562
2001-08-23,14.879735134660597
2001-08-24,15.041788713985317
2001-08-27,14.923929912858277
