Date,low
2024-09-13,22.0
2024-09-16,20.514999389648438
2024-09-17,20.920000076293945
2024-09-18,20.687999725341797
2024-09-19,20.28499984741211
2024-09-20,21.0
2024-09-23,21.399999618530273
2024-09-24,22.1200008392334
2024-09-25,22.149999618530273
2024-09-26,23.049999237060547
2024-09-27,23.290000915527344
2024-09-30,23.280000686645508
2024-10-01,22.90999984741211
2024-10-02,22.610000610351562
2024-10-03,23.200000762939453
2024-10-04,22.510000228881836
2024-10-07,23.25
2024-10-08,21.34000015258789
2024-10-09,21.850000381469727
2024-10-10,22.66900062561035
2024-10-11,23.530000686645508
2024-10-14,22.56999969482422
2024-10-15,23.05500030517578
2024-10-16,23.5049991607666
2024-10-17,22.799999237060547
2024-10-18,22.945999145507812
2024-10-21,23.100000381469727
2024-10-22,23.309999465942383
2024-10-23,22.920000076293945
2024-10-24,22.850000381469727
2024-10-25,20.649999618530273
2024-10-28,19.329999923706055
2024-10-29,19.5
2024-10-30,21.440000534057617
2024-10-31,21.59000015258789
2024-11-01,22.389999389648438
2024-11-04,21.145000457763672
2024-11-05,20.985000610351562
2024-11-06,22.200000762939453
2024-11-07,21.440000534057617
2024-11-08,21.770000457763672
2024-11-11,21.020000457763672
2024-11-12,22.219999313354492
2024-11-13,20.399999618530273
2024-11-14,19.3700008392334
2024-11-15,17.0
2024-11-18,15.630000114440918
2024-11-19,15.569999694824219
2024-11-20,15.3100004196167
2024-11-21,15.649999618530273
2024-11-22,16.75
2024-11-25,18.860000610351562
2024-11-26,19.670000076293945
2024-11-27,20.0
2024-11-29,19.93000030517578
2024-12-02,18.209999084472656
2024-12-03,18.549999237060547
2024-12-04,19.059999465942383
2024-12-05,18.709999084472656
2024-12-06,18.81999969482422
2024-12-09,20.489999771118164
2024-12-10,20.850000381469727
2024-12-11,20.780000686645508
2024-12-12,20.3799991607666
2024-12-13,18.635000228881836
2024-12-16,17.926000595092773
2024-12-17,18.735000610351562
2024-12-18,18.850000381469727
2024-12-19,18.920000076293945
2024-12-20,19.209999084472656
2024-12-23,19.139999389648438
2024-12-24,20.25
2024-12-26,20.549999237060547
2024-12-27,19.43000030517578
2024-12-30,17.405000686645508
2024-12-31,17.549999237060547
2025-01-02,17.9950008392334
2025-01-03,16.292999267578125
2025-01-06,16.280000686645508
2025-01-07,14.569999694824219
2025-01-08,13.774999618530273
2025-01-10,13.319999694824219
2025-01-13,12.319999694824219
2025-01-14,11.84000015258789
2025-01-15,11.770000457763672
2025-01-16,9.649999618530273
2025-01-17,9.821000099182129
2025-01-21,9.423999786376953
2025-01-22,10.199999809265137
2025-01-23,10.640000343322754
2025-01-24,10.6899995803833
2025-01-27,9.8100004196167
2025-01-28,9.774999618530273
2025-01-29,9.899999618530273
2025-01-30,10.399999618530273
2025-01-31,9.8100004196167
2025-02-03,9.569999694824219
2025-02-04,10.40999984741211
2025-02-05,10.979999542236328
2025-02-06,12.210000038146973
2025-02-07,12.0
2025-02-10,8.630999565124512
2025-02-11,9.069999694824219
2025-02-12,8.800000190734863
2025-02-13,8.6899995803833
2025-02-14,9.029999732971191
2025-02-18,10.25
2025-02-19,10.359999656677246
2025-02-20,11.140000343322754
2025-02-21,10.8100004196167
2025-02-24,10.260000228881836
2025-02-25,9.670000076293945
2025-02-26,9.694999694824219
