Date,low
2000-01-03,17.407708763076876
2000-01-04,17.664327403665826
2000-01-05,18.220347394580248
2000-01-06,18.56252227097415
2000-01-07,19.246856044016276
2000-01-10,19.792176433559213
2000-01-11,19.99533614583051
2000-01-12,19.97395276025748
2000-01-13,20.423046590859997
2000-01-14,20.166416180096682
2000-01-18,19.931183715304705
2000-01-19,19.460710000060903
2000-01-20,18.648055066922606
2000-01-21,18.75498922476047
2000-01-24,18.30589327988801
2000-01-25,18.134810417506227
2000-01-26,18.7335910095419
2000-01-27,19.118539272958014
2000-01-28,19.118544658631766
2000-01-31,18.562520713211434
2000-02-01,18.733595659943667
2000-02-02,18.476967647157867
2000-02-03,18.13480624371802
2000-02-04,17.792639160156252
2000-02-07,17.279390709072935
2000-02-08,16.9372260319866
2000-02-09,17.664328949011423
2000-02-10,17.49324585991688
2000-02-11,17.279393564170153
2000-02-14,17.086915786266328
2000-02-15,17.086921125797215
2000-02-16,16.74476793590857
2000-02-17,16.5950638844976
2000-02-18,15.910726517282855
2000-02-22,16.42397812796302
2000-02-23,16.915836732885865
2000-02-24,16.573678374596916
2000-02-25,16.509521484375
2000-02-28,16.14596709549978
2000-02-29,16.188741746338657
2000-03-01,17.193853450140136
2000-03-02,17.40770301631853
2000-03-03,17.322162987259023
2000-03-06,16.830298032208113
2000-03-07,16.31704598812505
2000-03-08,15.140857298945036
2000-03-09,15.183625373787276
2000-03-10,15.269161802430393
2000-03-13,14.841455855858294
2000-03-14,15.033930340619154
2000-03-15,14.862843064855184
2000-03-16,15.825184767413292
2000-03-17,16.38120802740256
2000-03-20,16.59506376604801
2000-03-21,16.55229206513288
2000-03-22,16.680604539563895
2000-03-23,16.680605524236505
2000-03-24,17.450472648327167
2000-03-27,16.89445361588501
2000-03-28,16.937222114343367
2000-03-29,16.48813187145166
2000-03-30,17.429094461642407
2000-03-31,17.878191887577877
2000-04-03,18.51974892939917
2000-04-04,18.220351284497404
2000-04-05,18.263115892865468
2000-04-06,18.263114368345246
2000-04-07,18.43420085121978
2000-04-10,19.546250084337718
2000-04-11,19.73871507420977
2000-04-12,19.760097309834247
2000-04-13,19.311001207119286
2000-04-14,18.56251919962797
2000-04-17,18.092045111734357
2000-04-18,17.878187530977286
2000-04-19,18.26312458307967
2000-04-20,18.134808070591518
2000-04-24,18.54113211697095
2000-04-25,18.648054866749217
2000-04-26,19.11853238342887
2000-04-27,18.156190143471143
2000-04-28,18.797761608509536
2000-05-01,18.92606467903655
2000-05-02,18.327285224466795
2000-05-03,18.3058953666466
2000-05-04,18.32727203768818
2000-05-05,18.027887530443145
2000-05-08,18.305899827472086
2000-05-09,18.284503936767578
2000-05-10,17.493250831005973
2000-05-11,18.006493366259033
2000-05-12,18.13481590396068
2000-05-15,18.220344985615125
2000-05-16,18.797756343274504
2000-05-17,18.77636945220741
2000-05-18,18.86191135124872
2000-05-19,18.92606544494629
2000-05-22,18.92606715854619
2000-05-23,19.161301064280284
2000-05-24,19.28962232948122
2000-05-25,19.396542368317476
2000-05-26,19.225459292085464
2000-05-30,19.11853895313414
2000-05-31,19.161304473876953
2000-06-01,18.92606467903655
2000-06-02,19.375166244006
2000-06-05,19.46070781682722
2000-06-06,18.968836013759883
2000-06-07,18.947452545166016
2000-06-08,18.990215543919184
2000-06-09,18.94745328501201
2000-06-12,18.904680060262734
2000-06-13,18.30588665608061
2000-06-14,18.455592245713063
2000-06-15,18.30589327988801
2000-06-16,18.305886187251748
2000-06-19,18.006500553804287
2000-06-20,17.749863837262712
2000-06-21,17.49324807699151
2000-06-22,17.600177367239286
2000-06-23,17.364936569047003
2000-06-26,17.322168455019103
2000-06-27,17.36493797987521
2000-06-28,17.32215912809077
2000-06-29,17.79264682369884
2000-06-30,17.915603590466812
2000-07-03,18.00650046592535
2000-07-05,18.348663669260215
2000-07-06,15.05532217384281
2000-07-07,16.402590911611245
2000-07-10,16.274279542804994
2000-07-11,16.29567454299148
2000-07-12,16.40259186508729
2000-07-13,16.530903226434802
2000-07-14,16.680606745466402
2000-07-17,16.680606252387495
2000-07-18,16.85168114858656
2000-07-19,16.915841966904196
2000-07-20,17.065541431493592
