Date,high
2000-01-03,4.65446675775453
2000-01-04,4.526225580709657
2000-01-05,4.458331715958728
2000-01-06,4.443242791852935
2000-01-07,4.4055242858146215
2000-01-10,4.526225446000297
2000-01-11,4.526224059243458
2000-01-12,4.52622430571891
2000-01-13,4.5790309995326535
2000-01-14,4.473419235850511
2000-01-18,4.315003905185433
2000-01-19,4.1943019036261235
2000-01-20,4.035884863579366
2000-01-21,3.885010811009642
2000-01-24,3.907642158771411
2000-01-25,3.76430886538991
2000-01-26,3.688874474041621
2000-01-27,3.688873891238596
2000-01-28,3.666242784690397
2000-01-31,3.5455408742223486
2000-02-01,3.8925557313829184
2000-02-02,3.67378641296672
2000-02-03,3.605892307805688
2000-02-04,3.598349224415138
2000-02-07,3.62097977187924
2000-02-08,3.6134372728177477
2000-02-09,3.7416797124477106
2000-02-10,3.70395977324168
2000-02-11,3.424843261845883
2000-02-14,3.424841864133549
2000-02-15,3.447474608734373
2000-02-16,3.455018217899473
2000-02-17,3.6134353151713983
2000-02-18,3.500280466651319
2000-02-22,3.4022136041685123
2000-02-23,3.319229988430196
2000-02-24,3.206076538723182
2000-02-25,3.160813409908418
2000-02-28,3.2136184876759
2000-02-29,3.2588815849098633
2000-03-01,3.432386935504263
2000-03-02,3.394668530181128
2000-03-03,3.402213964670179
2000-03-06,3.372037235857256
2000-03-07,3.2815128430392293
2000-03-08,3.2437942309973966
2000-03-09,3.3946689462523647
2000-03-10,3.409755181643739
2000-03-13,3.394667927490521
2000-03-14,3.3267765936347486
2000-03-15,3.5002813966672432
2000-03-16,3.9830785158424304
2000-03-17,3.9679912604057694
2000-03-20,3.771854794712683
2000-03-21,3.749223090736614
2000-03-22,3.68132942206066
2000-03-23,3.5379986274287467
2000-03-24,3.636065865142279
2000-03-27,3.6586979150766044
2000-03-28,3.590804558253953
2000-03-29,3.5757184985154367
2000-03-30,3.7944834489641894
2000-03-31,3.8623770496501373
2000-04-03,3.7944844745509174
2000-04-04,3.937816483640587
2000-04-05,3.9529026793858444
2000-04-06,3.892553264254786
2000-04-07,3.8397457171217635
2000-04-10,3.885009605405789
2000-04-11,3.9529034990535488
2000-04-12,4.133952359984626
2000-04-13,4.028338798525884
2000-04-14,3.8020289894936075
2000-04-17,3.8472900739073803
2000-04-18,3.7115044283578325
2000-04-19,3.696417436900581
2000-04-20,3.90764149657039
2000-04-24,3.9981662626427754
2000-04-25,4.020797669624962
2000-04-26,4.239564370766263
2000-04-27,4.292368412017822
2000-04-28,4.292369880337831
2000-05-01,4.12640581097915
2000-05-02,4.14903949382905
2000-05-03,4.096233719380825
2000-05-04,4.043425763701598
2000-05-05,3.952902258867699
2000-05-08,3.8850082695861383
2000-05-09,3.8095726966857906
2000-05-10,3.847289693657026
2000-05-11,3.967990205273687
2000-05-12,3.9151856339913707
2000-05-15,3.8472901079654624
2000-05-16,4.02833979678693
2000-05-17,3.960446677456044
2000-05-18,3.9830778433245233
2000-05-19,3.9529019480732264
2000-05-22,3.749221924975402
2000-05-23,3.862377717820997
2000-05-24,3.9604445416275262
2000-05-25,4.013253866364064
2000-05-26,3.8548349636827077
2000-05-30,3.696418183285665
2000-05-31,3.6209790746658737
2000-06-01,3.620980613497418
2000-06-02,3.7039596144413647
2000-06-05,3.643611596226785
2000-06-06,3.620979882344776
